"case_id","domain","bias_profile","base_rate","evidence_signal","anchor","salience_multiplier","confirming_evidence","disconfirming_evidence","evidence_based_probability","judged_probability","confidence","outcome","brier_score","confidence_gap","bias_magnitude","probability_bin","review_flag"
108,"Financial Risk","confirmation",0.659592821053229,-0.159712116234004,0.725766273424961,1.28165302991401,0.10644806062337,0.0486001503188163,0.499880704819225,0.568029100706335,0.52605885426617,1,0.186598857836578,-0.0419702464401656,0.0681483958871104,"[0.5,0.6)","acceptable"
109,"Public Policy","representativeness",0.520806154550519,0.0580896646715701,0.675832953909412,0.739716748800129,0.116548977512866,0.218646825221367,0.578895819222089,0.558564436587039,0.548730361816377,0,0.311994229819797,-0.009834074770662,0.0203313826350495,"[0.5,0.6)","review"
110,"Healthcare","overconfidence",0.261873965349514,-0.226044872426428,0.434697099635378,0.939718439662829,0.224336709477939,0.0413649035152048,0.0358290929230861,0.0358290929230861,0.01,0,0.00128372389969114,-0.0258290929230861,0,"[0,0.1)","acceptable"
111,"AI Governance","overconfidence",0.247948479396291,0.150023192749359,0.567813584720716,1.58006405716296,0.228349100681953,0.0099531854968518,0.39797167214565,0.39797167214565,0.35716034100391,0,0.158381451830405,-0.0408113311417401,0,"[0.3,0.4)","acceptable"
112,"Organizational Strategy","availability",0.143271244561765,0.0807958717923611,0.604780110460706,1.15394978306722,0.0566200446803123,0.249830945301801,0.224067116354126,0.258562200309342,0.234013028668915,0,0.0668544114288081,-0.0245491716404261,0.0344950839552151,"[0.2,0.3)","acceptable"
113,"Public Policy","overconfidence",0.359008136577904,0.117673259228468,0.479212405276485,1.15142230314668,0.29593918856699,0.178932409593835,0.476681395806372,0.476681395806372,0.467353954128921,1,0.273862361495167,-0.00932744167745114,0,"[0.4,0.5)","review"
114,"AI Governance","anchoring",0.56653886110289,-0.228246151818894,0.785671028541401,1.14321821869817,0.0529703924898058,0.163373763416894,0.338292709283996,0.539612952949828,0.559520634505698,0,0.291182138991234,0.0199076815558695,0.201320243665832,"[0.5,0.6)","review"
115,"Organizational Strategy","availability",0.230210970062763,0.0202311361208558,0.359796248981729,1.34048821525648,0.276310445414856,0.0114750838838518,0.250442106183618,0.335714691943153,0.353988362253588,0,0.112704354386486,0.0182736703104347,0.0852725857595346,"[0.3,0.4)","acceptable"
116,"AI Governance","confirmation",0.104422213882208,0.0627910598414019,0.784521589474752,0.740077749197371,0.299869276606478,0.0227067864965647,0.16721327372361,0.399161319734994,0.42837628132879,0,0.159329759172582,0.0292149615937954,0.231948046011385,"[0.3,0.4)","review"
117,"Public Policy","balanced",0.161897423176561,0.124464118620381,0.271551218722016,1.38068230422214,0.126621310436167,0.296338466322049,0.286361541796941,0.286361541796941,0.302342294324342,1,0.509279849026439,0.0159807525274004,0,"[0.2,0.3)","review"
118,"Healthcare","availability",0.242504845920485,-0.175232130102813,0.604514995217323,1.13659214884974,0.174276164593175,0.00975207556039095,0.0672727158176713,0.0764616406301649,0.0730161291454661,0,0.00584638248785649,-0.00344551148469879,0.00918892481249366,"[0,0.1)","acceptable"
119,"Financial Risk","overconfidence",0.722693364624865,-0.0275024062721059,0.764080287748948,1.53336079823785,0.232497260416858,0.0518514552153647,0.69519095835276,0.69519095835276,0.773267341693863,1,0.0929085518699092,0.0780763833411038,0,"[0.6,0.7)","acceptable"
120,"Healthcare","overconfidence",0.398161428945605,0.0996458816807717,0.749540761928074,1.12682815617882,0.0603607304859906,0.23654770643916,0.497807310626376,0.497807310626376,0.496930234876927,1,0.252197497260313,-0.000877075749449452,0,"[0.4,0.5)","review"
121,"Healthcare","availability",0.170377221214585,-0.197112280642614,0.397394251241349,1.36310758541804,0.041086611058563,0.286256308620796,0.01,0.0136310758541804,0.01,0,0.000185806228942419,-0.00363107585418038,0.00363107585418038,"[0,0.1)","acceptable"
122,"Public Policy","overconfidence",0.767385133798234,0.135953232063912,0.811611796240322,1.3501069189515,0.196498026838526,0.155120473285206,0.903338365862146,0.903338365862146,0.99,1,0.00934347151420034,0.086661634137854,0,"[0.9,1]","acceptable"
123,"Financial Risk","overconfidence",0.496831400576048,0.0679714662255719,0.513170490809716,1.15946712389123,0.199940295587294,0.110212711896747,0.56480286680162,0.56480286680162,0.590724013522267,0,0.319002278347328,0.0259211467206478,0,"[0.5,0.6)","review"
124,"Public Policy","overconfidence",0.719408405269496,0.0461515417555347,0.439396548829973,1.05550502936821,0.0956494634505361,0.257979838550091,0.765559947025031,0.765559947025031,0.871783925835043,1,0.0549621384389063,0.106223978810012,0,"[0.7,0.8)","acceptable"
125,"AI Governance","balanced",0.313715789548587,-0.244315579533577,0.70493829625193,1.39409932810813,0.249483207729645,0.219781787577085,0.0694002100150101,0.0694002100150101,0.143949562908604,0,0.0048163891501275,0.0745493528935936,0,"[0,0.1)","acceptable"
126,"Public Policy","confirmation",0.683633581642061,-0.240001669269986,0.302688572392799,0.830874398467131,0.0307742831530049,0.038007292477414,0.443631912372075,0.454948786527384,0.489000126170526,0,0.206978398362739,0.0340513396431415,0.0113168741553091,"[0.4,0.5)","acceptable"
127,"Financial Risk","availability",0.208693764079362,-0.168992378981784,0.692572618974373,1.27223646901548,0.203071286366321,0.0633203936973587,0.0397013850975782,0.0505095499915666,0.0481381315181025,0,0.00255121464035057,-0.00237141847346416,0.0108081648939884,"[0,0.1)","acceptable"
128,"Public Policy","confirmation",0.270307661697734,-0.215840733260848,0.327400250034407,1.12125831991434,0.210013821814209,0.260712526319548,0.0544669284368865,0.131228601676412,0.191255382883209,0,0.0172209458979464,0.0600267812067972,0.0767616732395254,"[0.1,0.2)","acceptable"
129,"Organizational Strategy","balanced",0.551727498439141,-0.0118697679135948,0.442905855481513,0.938308746251278,0.0826306558214128,0.163922717934474,0.539857730525546,0.539857730525546,0.557898648186995,0,0.291446369208193,0.0180409176614493,0,"[0.5,0.6)","review"
130,"Organizational Strategy","anchoring",0.769230961240828,0.241609826451167,0.51398630766198,0.872237435611896,0.289214615430683,0.0734134047757834,0.99,0.775793838447891,0.771811317147729,1,0.0502684028779303,-0.00398252130016219,0.214206161552109,"[0.7,0.8)","review"
131,"Organizational Strategy","balanced",0.584106871241238,-0.0319292930653319,0.406071886629798,1.44798335656524,0.144605787657201,0.218528583808802,0.552177578175906,0.552177578175906,0.511336477590687,1,0.200544921488397,-0.040841100585219,0,"[0.5,0.6)","acceptable"
132,"Financial Risk","overconfidence",0.424487246689387,0.224023338872939,0.838756290497258,0.846946268016472,0.294262692262419,0.0555090684676543,0.648510585562326,0.648510585562326,0.707914819787256,1,0.123544808461739,0.0594042342249304,0,"[0.6,0.7)","acceptable"
133,"Organizational Strategy","balanced",0.77275344626978,-0.0814446551958099,0.62164942661766,1.20877733114176,0.0841336488258094,0.281020954088308,0.69130879107397,0.69130879107397,0.705173071285171,0,0.477907844616155,0.0138642802112007,0,"[0.6,0.7)","review"
134,"AI Governance","availability",0.809175970288925,-0.00383836741093546,0.493424939457327,1.2223128751386,0.0430021055974066,0.0339656403288245,0.805337602877989,0.98437452083102,0.99,0,0.9689931972613,0.00562547916898026,0.17903691795303,"[0.9,1]","review"
135,"Public Policy","availability",0.570620955864433,0.169284179690294,0.283539923327044,1.13754142033868,0.201320303161629,0.0795914141926914,0.739905135554727,0.841672738814804,0.816073502408467,1,0.0250675216344051,-0.0255992364063372,0.101767603260077,"[0.8,0.9)","acceptable"
136,"Organizational Strategy","balanced",0.162263520783745,0.163023556116968,0.362821185356006,0.822374394699,0.0043665220728144,0.166988529427908,0.325287076900713,0.325287076900713,0.285358928461631,0,0.10581168239861,-0.0399281484390825,0,"[0.3,0.4)","acceptable"
137,"Public Policy","confirmation",0.433701658993959,-0.178801702451892,0.63417527473066,0.860732884798199,0.113457829132676,0.0176632419694215,0.254899956542067,0.339484085158911,0.286311443167362,0,0.115249444076182,-0.0531726419915485,0.0845841286168434,"[0.3,0.4)","acceptable"
138,"Healthcare","overconfidence",0.371200596471317,-0.192273732624017,0.680731552583165,1.19014605206903,0.282680731848814,0.0386808620067313,0.1789268638473,0.1789268638473,0.0504976093862206,0,0.0320148226062304,-0.12842925446108,0,"[0.1,0.2)","review"
139,"Healthcare","confirmation",0.846529181546066,-0.24776044045575,0.598204388492741,1.48707439147402,0.123550198297016,0.0330534024629742,0.598768741090316,0.686040208865888,0.651096917124376,1,0.0985707504489749,-0.0349432917415128,0.0872714677755722,"[0.6,0.7)","acceptable"
140,"Organizational Strategy","overconfidence",0.474511690926738,0.120620559086092,0.447934726369567,1.23326818665955,0.214709043991752,0.259762111888267,0.59513225001283,0.59513225001283,0.633185150017962,1,0.163917894979674,0.038052900005132,0,"[0.5,0.6)","acceptable"
141,"Organizational Strategy","availability",0.293315689743031,0.141218768316321,0.619250878156163,1.01348133941647,0.0790505272569135,0.165036313282326,0.434534458059352,0.4403925645766,0.483234439564955,0,0.193945610934355,0.0428418749883542,0.0058581065172485,"[0.4,0.5)","acceptable"
142,"Organizational Strategy","representativeness",0.64332944995258,-0.143427748815157,0.878263329854235,1.56306125468109,0.0456699054921046,0.115924547868781,0.499901701137423,0.550101413222728,0.568826592509627,1,0.202408738384186,0.0187251792868987,0.0501997120853048,"[0.5,0.6)","acceptable"
143,"Organizational Strategy","anchoring",0.218414675234817,0.00899411155842245,0.473374730627984,1.11441815886647,0.257117108046077,0.180692998529412,0.227408786793239,0.338093461518874,0.301000589795281,0,0.114307188721815,-0.0370928717235929,0.110684674725635,"[0.3,0.4)","acceptable"
144,"Organizational Strategy","balanced",0.336593107925728,-0.154146180488169,0.796970156999305,1.1697102334816,0.0502507045632228,0.208638190710917,0.182446927437559,0.182446927437559,0.119174300570783,1,0.668393026456288,-0.063272626866776,0,"[0.1,0.2)","review"
145,"Infrastructure","balanced",0.322214155422989,-0.021598081337288,0.229601285932586,1.13996014317963,0.189627230982296,0.117464418523014,0.300616074085701,0.300616074085701,0.189256389707312,0,0.0903700239986998,-0.11135968437839,0,"[0.3,0.4)","acceptable"
146,"Infrastructure","representativeness",0.609604644787032,0.0132915888680145,0.497305645793676,1.44055036718491,0.0359429315663874,0.17788768701721,0.622896233655047,0.618244177551242,0.580780368700205,0,0.382225863076011,-0.0374638088510364,0.00465205610380515,"[0.6,0.7)","review"
147,"Healthcare","availability",0.442030226718634,-0.0760921409819275,0.215673382556997,1.12954932260327,0.0510394554818049,0.155953815649264,0.365938085736707,0.413345116858635,0.432460118131985,0,0.170854185630878,0.0191150012733499,0.0474070311219279,"[0.4,0.5)","acceptable"
148,"Healthcare","representativeness",0.114540105767082,0.120759744779207,0.222449946892448,1.49004884685855,0.183842707425356,0.0726614782819524,0.235299850546289,0.193033939873567,0.14522228213265,0,0.0372621019431118,-0.0478116577409164,0.0422659106727224,"[0.1,0.2)","acceptable"
149,"Infrastructure","representativeness",0.644417653931305,-0.227099138777703,0.268748230976053,1.33970020781271,0.179748012986965,0.113404564373195,0.417318515153602,0.496803213725798,0.509015280163762,0,0.246813433168281,0.0122120664379645,0.0794846985721961,"[0.4,0.5)","acceptable"
150,"Organizational Strategy","anchoring",0.345300802402198,-0.107679686509073,0.859958286792971,1.35143270909321,0.192603433015756,0.0305576741695404,0.237621115893126,0.517672842798056,0.586979308049168,0,0.267985172170621,0.0693064652511117,0.280051726904931,"[0.5,0.6)","review"
151,"Infrastructure","balanced",0.59592873279471,-0.164815039956011,0.649929974763654,1.43480620430782,0.0875384696060792,0.101015570783056,0.431113692838699,0.431113692838699,0.34458717009886,1,0.323631630475623,-0.0865265227398388,0,"[0.4,0.5)","review"
152,"Healthcare","availability",0.366296702378895,-0.112469369196333,0.302824225928634,1.07921362114139,0.176299987128004,0.112879605707712,0.253827333182562,0.273933915388615,0.269141135389018,0,0.0750397900001367,-0.00479277999959665,0.0201065822060526,"[0.2,0.3)","acceptable"
153,"Public Policy","overconfidence",0.443417575233616,0.0970339259365574,0.507659319182858,1.33381240509916,0.162333653052337,0.296296395733953,0.540451501170173,0.540451501170173,0.556632101638243,1,0.211184822776747,0.0161806004680694,0,"[0.5,0.6)","acceptable"
154,"Public Policy","overconfidence",0.53873890931718,0.17387285688892,0.483657437656075,1.05436380098108,0.121816089190543,0.0277935476973653,0.7126117662061,0.7126117662061,0.797656472688541,1,0.082591996923177,0.0850447064824402,0,"[0.7,0.8)","acceptable"
155,"Healthcare","anchoring",0.246882512257434,0.00375304475892335,0.36201198506169,0.763558349851519,0.290694142668508,0.160358422854915,0.250635557016358,0.300754949636757,0.261733852844037,1,0.488943640457494,-0.0390210967927199,0.0501193926203997,"[0.3,0.4)","review"
156,"Healthcare","overconfidence",0.294216253818013,0.226769292727113,0.681209033308551,1.26111190968659,0.121851985249668,0.0257941811112687,0.520985546545126,0.520985546545126,0.529379765163176,1,0.229454846618672,0.00839421861805023,0,"[0.5,0.6)","acceptable"
157,"Public Policy","balanced",0.752648461225908,-0.211018712376244,0.351980844466016,0.707191249425523,0.0446817631367594,0.266829648683779,0.541629748849664,0.541629748849664,0.579941127376694,0,0.29336278483895,0.0383113785270301,0,"[0.5,0.6)","review"
158,"Infrastructure","confirmation",0.189451264124364,0.0113027594052255,0.781727850274183,1.31294277126435,0.178902724664658,0.185966119822115,0.200754023529589,0.278788061323576,0.278985962703615,0,0.0777227831365578,0.000197901380039278,0.0780340377939865,"[0.2,0.3)","acceptable"
159,"Financial Risk","availability",0.715180295484606,0.112568696262315,0.696564240870066,1.02179429808166,0.176117432978936,0.298674203152768,0.827748991746921,0.845789200009846,0.859957383851703,1,0.0237809708336033,0.0141681838418566,0.018040208262925,"[0.8,0.9)","acceptable"
160,"AI Governance","anchoring",0.529138119041454,-0.199850219651125,0.566241533937864,1.2195470585255,0.189599418151192,0.117327209142968,0.329287899390329,0.43591703493672,0.442965275098444,0,0.190023661348021,0.00704824016172467,0.106629135546391,"[0.4,0.5)","acceptable"
161,"Organizational Strategy","overconfidence",0.275812271074392,0.142088721506298,0.237525034812279,1.0852705832338,0.0231758787296712,0.0277567236218601,0.417900992580689,0.417900992580689,0.385061389612965,1,0.338839254438547,-0.0328396029677242,0,"[0.4,0.5)","review"
162,"Organizational Strategy","anchoring",0.530515333137009,-0.0250189016805962,0.63718910603784,0.75528316590935,0.03461841896642,0.260148746031336,0.505496431456413,0.564758135018055,0.57398541703947,0,0.318951751069072,0.00922728202141432,0.0592617035616422,"[0.5,0.6)","review"
163,"Healthcare","representativeness",0.665416770637967,-0.0267744974698871,0.740976188075729,1.09667678163387,0.219317544624209,0.133564653480425,0.63864227316808,0.64801334728254,0.661189239521365,1,0.123894603691242,0.0131758922388251,0.00937107411446048,"[0.6,0.7)","acceptable"
164,"Infrastructure","representativeness",0.177159262669738,0.115055775386281,0.467817985801958,1.42995820560027,0.282021412882023,0.250758571643382,0.29221503805602,0.251945516670821,0.213049793239396,0,0.063476543370527,-0.0388957234314252,0.0402695213851985,"[0.2,0.3)","acceptable"
165,"Healthcare","anchoring",0.605256782402284,-0.00326849147677422,0.671373655437492,0.773667737911455,0.0224138472927734,0.149680569232441,0.60198829092551,0.633211704955902,0.684479450238066,1,0.134533653381356,0.0512677452821637,0.0312234140303917,"[0.6,0.7)","acceptable"
166,"Financial Risk","availability",0.184890170488507,-0.196374603547156,0.220214344188571,0.960311455605552,0.0236250976100564,0.0170279924059287,0.01,0.01,0.0711657234372103,0,1e-04,0.0611657234372103,0,"[0,0.1)","acceptable"
