trial,strategy,value,regret,winner,downside_breach
110,Precautionary Strategy,85.253956,0.0,True,False
111,Efficiency Strategy,47.501575,39.154477,False,True
111,Balanced Strategy,69.131056,17.524996,False,False
111,Resilience Strategy,78.95813,7.697922,False,False
111,Adaptive Strategy,77.028371,9.627681,False,False
111,Precautionary Strategy,86.656052,0.0,True,False
112,Efficiency Strategy,21.640306,50.359449,False,True
112,Balanced Strategy,68.668484,3.33127,False,False
112,Resilience Strategy,59.790397,12.209357,False,False
112,Adaptive Strategy,68.076525,3.923229,False,False
112,Precautionary Strategy,71.999754,0.0,True,False
113,Efficiency Strategy,84.091436,22.048135,False,False
113,Balanced Strategy,95.99792,10.14165,False,False
113,Resilience Strategy,86.973807,19.165764,False,False
113,Adaptive Strategy,106.139571,0.0,True,False
113,Precautionary Strategy,90.578345,15.561225,False,False
114,Efficiency Strategy,57.52119,30.519943,False,False
114,Balanced Strategy,77.906629,10.134503,False,False
114,Resilience Strategy,84.139017,3.902115,False,False
114,Adaptive Strategy,88.041132,0.0,True,False
114,Precautionary Strategy,82.617582,5.42355,False,False
115,Efficiency Strategy,64.856805,41.994214,False,False
115,Balanced Strategy,85.14233,21.708689,False,False
115,Resilience Strategy,106.851019,0.0,True,False
115,Adaptive Strategy,99.946721,6.904298,False,False
115,Precautionary Strategy,97.490124,9.360895,False,False
116,Efficiency Strategy,85.862849,13.559806,False,False
116,Balanced Strategy,92.922904,6.499752,False,False
116,Resilience Strategy,89.772112,9.650544,False,False
116,Adaptive Strategy,99.422656,0.0,True,False
116,Precautionary Strategy,88.714503,10.708152,False,False
117,Efficiency Strategy,59.05789,16.577094,False,False
117,Balanced Strategy,73.510944,2.124039,False,False
117,Resilience Strategy,71.875287,3.759697,False,False
117,Adaptive Strategy,75.634984,0.0,True,False
117,Precautionary Strategy,75.251016,0.383967,False,False
118,Efficiency Strategy,52.433235,30.850148,False,True
118,Balanced Strategy,73.510282,9.773101,False,False
118,Resilience Strategy,72.319727,10.963656,False,False
118,Adaptive Strategy,76.312305,6.971078,False,False
118,Precautionary Strategy,83.283383,0.0,True,False
119,Efficiency Strategy,66.948139,11.712841,False,False
119,Balanced Strategy,76.590811,2.070169,False,False
119,Resilience Strategy,69.274644,9.386336,False,False
119,Adaptive Strategy,78.66098,0.0,True,False
119,Precautionary Strategy,71.946612,6.714368,False,False
120,Efficiency Strategy,79.527912,18.674661,False,False
120,Balanced Strategy,87.892049,10.310524,False,False
120,Resilience Strategy,98.202573,0.0,True,False
120,Adaptive Strategy,95.700791,2.501782,False,False
120,Precautionary Strategy,85.343665,12.858908,False,False
121,Efficiency Strategy,68.65644,42.422971,False,False
121,Balanced Strategy,85.207329,25.872082,False,False
121,Resilience Strategy,94.24555,16.833861,False,False
121,Adaptive Strategy,111.079411,0.0,True,False
121,Precautionary Strategy,106.021306,5.058104,False,False
122,Efficiency Strategy,56.860423,18.736442,False,False
122,Balanced Strategy,70.649691,4.947174,False,False
122,Resilience Strategy,66.292491,9.304374,False,False
122,Adaptive Strategy,75.596865,0.0,True,False
122,Precautionary Strategy,63.185821,12.411044,False,False
123,Efficiency Strategy,51.481629,33.943484,False,True
123,Balanced Strategy,71.191767,14.233346,False,False
123,Resilience Strategy,81.039059,4.386053,False,False
123,Adaptive Strategy,78.715697,6.709415,False,False
123,Precautionary Strategy,85.425113,0.0,True,False
124,Efficiency Strategy,84.619475,30.808732,False,False
124,Balanced Strategy,90.950999,24.477209,False,False
124,Resilience Strategy,85.137873,30.290334,False,False
124,Adaptive Strategy,115.428207,0.0,True,False
124,Precautionary Strategy,100.365329,15.062878,False,False
125,Efficiency Strategy,55.38131,17.502653,False,False
125,Balanced Strategy,72.182858,0.701104,False,False
125,Resilience Strategy,68.931329,3.952634,False,False
125,Adaptive Strategy,64.715628,8.168334,False,False
125,Precautionary Strategy,72.883963,0.0,True,False
126,Efficiency Strategy,37.678741,30.210848,False,True
126,Balanced Strategy,55.067112,12.822477,False,False
126,Resilience Strategy,65.903194,1.986395,False,False
126,Adaptive Strategy,67.889589,0.0,True,False
126,Precautionary Strategy,66.223343,1.666246,False,False
127,Efficiency Strategy,68.878649,45.616393,False,False
127,Balanced Strategy,96.597123,17.897918,False,False
127,Resilience Strategy,98.635688,15.859354,False,False
127,Adaptive Strategy,114.495042,0.0,True,False
127,Precautionary Strategy,101.487589,13.007453,False,False
128,Efficiency Strategy,91.17301,25.686808,False,False
128,Balanced Strategy,97.851938,19.00788,False,False
128,Resilience Strategy,100.279789,16.580029,False,False
128,Adaptive Strategy,116.859819,0.0,True,False
128,Precautionary Strategy,90.453613,26.406206,False,False
129,Efficiency Strategy,41.23657,35.43916,False,True
129,Balanced Strategy,57.779916,18.895814,False,False
129,Resilience Strategy,67.824095,8.851634,False,False
129,Adaptive Strategy,64.140909,12.53482,False,False
129,Precautionary Strategy,76.67573,0.0,True,False
130,Efficiency Strategy,58.080539,44.802052,False,False
130,Balanced Strategy,81.380719,21.501873,False,False
130,Resilience Strategy,102.882592,0.0,True,False
130,Adaptive Strategy,101.879294,1.003298,False,False
130,Precautionary Strategy,101.450273,1.432319,False,False
131,Efficiency Strategy,72.233156,33.975485,False,False
131,Balanced Strategy,86.375259,19.833382,False,False
131,Resilience Strategy,84.346519,21.862122,False,False
131,Adaptive Strategy,106.208641,0.0,True,False
131,Precautionary Strategy,85.295509,20.913131,False,False
132,Efficiency Strategy,58.430463,36.356196,False,False
132,Balanced Strategy,75.455991,19.330668,False,False
132,Resilience Strategy,93.143326,1.643333,False,False
132,Adaptive Strategy,81.67868,13.107979,False,False
132,Precautionary Strategy,94.786659,0.0,True,False
133,Efficiency Strategy,59.06118,19.727935,False,False
133,Balanced Strategy,72.030301,6.758814,False,False
133,Resilience Strategy,74.413179,4.375936,False,False
133,Adaptive Strategy,78.789115,0.0,True,False
133,Precautionary Strategy,77.656033,1.133082,False,False
134,Efficiency Strategy,35.927024,43.621481,False,True
134,Balanced Strategy,64.87748,14.671024,False,False
134,Resilience Strategy,71.84774,7.700765,False,False
134,Adaptive Strategy,76.702453,2.846051,False,False
134,Precautionary Strategy,79.548504,0.0,True,False
135,Efficiency Strategy,71.308467,10.06527,False,False
135,Balanced Strategy,75.114186,6.259551,False,False
135,Resilience Strategy,81.373737,0.0,True,False
135,Adaptive Strategy,72.383751,8.989986,False,False
135,Precautionary Strategy,77.121196,4.252542,False,False
136,Efficiency Strategy,73.882273,35.219448,False,False
136,Balanced Strategy,99.753932,9.347789,False,False
136,Resilience Strategy,98.627385,10.474336,False,False
136,Adaptive Strategy,109.101721,0.0,True,False
136,Precautionary Strategy,99.266457,9.835263,False,False
137,Efficiency Strategy,73.531319,18.605607,False,False
137,Balanced Strategy,81.642363,10.494563,False,False
137,Resilience Strategy,86.39292,5.744007,False,False
137,Adaptive Strategy,92.136927,0.0,True,False
137,Precautionary Strategy,82.119486,10.01744,False,False
138,Efficiency Strategy,72.620623,7.988119,False,False
138,Balanced Strategy,75.37972,5.229022,False,False
138,Resilience Strategy,72.173516,8.435226,False,False
138,Adaptive Strategy,80.608742,0.0,True,False
138,Precautionary Strategy,67.666182,12.94256,False,False
139,Efficiency Strategy,85.486356,9.565393,False,False
139,Balanced Strategy,95.051749,0.0,True,False
139,Resilience Strategy,82.785785,12.265964,False,False
139,Adaptive Strategy,92.729341,2.322408,False,False
139,Precautionary Strategy,85.870215,9.181534,False,False
140,Efficiency Strategy,56.00729,19.922238,False,False
140,Balanced Strategy,61.473806,14.455722,False,False
140,Resilience Strategy,74.054281,1.875248,False,False
140,Adaptive Strategy,75.929528,0.0,True,False
140,Precautionary Strategy,75.011425,0.918104,False,False
141,Efficiency Strategy,74.274707,4.776716,False,False
141,Balanced Strategy,66.696008,12.355415,False,False
141,Resilience Strategy,69.174529,9.876895,False,False
141,Adaptive Strategy,79.051423,0.0,True,False
141,Precautionary Strategy,74.105881,4.945542,False,False
142,Efficiency Strategy,46.399733,29.22545,False,True
142,Balanced Strategy,68.48618,7.139004,False,False
142,Resilience Strategy,70.029672,5.595512,False,False
142,Adaptive Strategy,71.459386,4.165797,False,False
142,Precautionary Strategy,75.625183,0.0,True,False
143,Efficiency Strategy,53.539113,26.301228,False,True
143,Balanced Strategy,57.254901,22.585441,False,False
143,Resilience Strategy,63.061044,16.779298,False,False
143,Adaptive Strategy,67.061693,12.778648,False,False
143,Precautionary Strategy,79.840341,0.0,True,False
144,Efficiency Strategy,49.810016,31.958216,False,True
144,Balanced Strategy,63.245209,18.523023,False,False
144,Resilience Strategy,79.621005,2.147227,False,False
144,Adaptive Strategy,75.506933,6.261299,False,False
144,Precautionary Strategy,81.768232,0.0,True,False
145,Efficiency Strategy,65.269306,38.140387,False,False
145,Balanced Strategy,84.921586,18.488107,False,False
145,Resilience Strategy,86.18083,17.228863,False,False
145,Adaptive Strategy,103.409693,0.0,True,False
145,Precautionary Strategy,96.601202,6.808491,False,False
146,Efficiency Strategy,53.980065,24.440179,False,True
146,Balanced Strategy,76.033702,2.386543,False,False
146,Resilience Strategy,70.609468,7.810777,False,False
146,Adaptive Strategy,68.128401,10.291844,False,False
146,Precautionary Strategy,78.420245,0.0,True,False
147,Efficiency Strategy,76.571408,20.735325,False,False
147,Balanced Strategy,76.317155,20.989579,False,False
147,Resilience Strategy,67.422959,29.883774,False,False
147,Adaptive Strategy,97.306733,0.0,True,False
147,Precautionary Strategy,87.036996,10.269737,False,False
148,Efficiency Strategy,67.396335,46.734033,False,False
148,Balanced Strategy,108.701499,5.428869,False,False
148,Resilience Strategy,94.949806,19.180561,False,False
148,Adaptive Strategy,114.130368,0.0,True,False
148,Precautionary Strategy,92.282396,21.847972,False,False
149,Efficiency Strategy,33.942911,48.052042,False,True
149,Balanced Strategy,59.241017,22.753935,False,False
149,Resilience Strategy,76.430058,5.564894,False,False
149,Adaptive Strategy,74.948946,7.046007,False,False
149,Precautionary Strategy,81.994953,0.0,True,False
150,Efficiency Strategy,90.175528,28.83462,False,False
150,Balanced Strategy,104.618483,14.391666,False,False
150,Resilience Strategy,94.795982,24.214166,False,False
150,Adaptive Strategy,119.010148,0.0,True,False
150,Precautionary Strategy,96.559553,22.450595,False,False
151,Efficiency Strategy,78.398963,29.027091,False,False
151,Balanced Strategy,93.663065,13.762989,False,False
151,Resilience Strategy,90.253925,17.172129,False,False
151,Adaptive Strategy,107.426054,0.0,True,False
151,Precautionary Strategy,94.413079,13.012975,False,False
152,Efficiency Strategy,57.22918,24.089608,False,False
152,Balanced Strategy,59.051919,22.266869,False,False
152,Resilience Strategy,68.770493,12.548294,False,False
152,Adaptive Strategy,74.442779,6.876008,False,False
152,Precautionary Strategy,81.318788,0.0,True,False
153,Efficiency Strategy,99.082469,20.050392,False,False
153,Balanced Strategy,106.457239,12.675622,False,False
153,Resilience Strategy,93.399998,25.732863,False,False
153,Adaptive Strategy,119.132861,0.0,True,False
153,Precautionary Strategy,96.64892,22.483941,False,False
154,Efficiency Strategy,89.033718,16.788261,False,False
154,Balanced Strategy,97.202068,8.619912,False,False
154,Resilience Strategy,92.32142,13.50056,False,False
154,Adaptive Strategy,105.82198,0.0,True,False
154,Precautionary Strategy,90.819134,15.002845,False,False
155,Efficiency Strategy,35.711392,47.175541,False,True
155,Balanced Strategy,61.23849,21.648443,False,False
155,Resilience Strategy,73.91954,8.967394,False,False
155,Adaptive Strategy,74.171453,8.71548,False,False
155,Precautionary Strategy,82.886933,0.0,True,False
156,Efficiency Strategy,43.794942,43.293227,False,True
156,Balanced Strategy,60.407617,26.680552,False,False
156,Resilience Strategy,73.785257,13.302912,False,False
156,Adaptive Strategy,73.048062,14.040107,False,False
156,Precautionary Strategy,87.088169,0.0,True,False
157,Efficiency Strategy,54.840602,28.01995,False,True
157,Balanced Strategy,76.032893,6.827659,False,False
157,Resilience Strategy,72.993926,9.866626,False,False
157,Adaptive Strategy,80.106838,2.753713,False,False
157,Precautionary Strategy,82.860552,0.0,True,False
158,Efficiency Strategy,54.801395,41.456438,False,True
158,Balanced Strategy,76.944157,19.313676,False,False
158,Resilience Strategy,89.331901,6.925932,False,False
158,Adaptive Strategy,87.993861,8.263973,False,False
158,Precautionary Strategy,96.257833,0.0,True,False
159,Efficiency Strategy,48.617953,25.587545,False,True
159,Balanced Strategy,60.757295,13.448203,False,False
159,Resilience Strategy,66.584445,7.621053,False,False
159,Adaptive Strategy,72.152767,2.052732,False,False
159,Precautionary Strategy,74.205499,0.0,True,False
160,Efficiency Strategy,41.67351,43.670266,False,True
160,Balanced Strategy,66.531964,18.811812,False,False
160,Resilience Strategy,78.301954,7.041823,False,False
160,Adaptive Strategy,75.770338,9.573438,False,False
160,Precautionary Strategy,85.343776,0.0,True,False
161,Efficiency Strategy,69.596603,1.02455,False,False
161,Balanced Strategy,64.353389,6.267763,False,False
161,Resilience Strategy,62.497105,8.124047,False,False
161,Adaptive Strategy,70.621153,0.0,True,False
161,Precautionary Strategy,62.301926,8.319227,False,False
162,Efficiency Strategy,67.702896,6.936419,False,False
162,Balanced Strategy,74.375623,0.263691,False,False
162,Resilience Strategy,73.288846,1.350469,False,False
162,Adaptive Strategy,74.639314,0.0,True,False
162,Precautionary Strategy,72.719918,1.919397,False,False
163,Efficiency Strategy,80.520456,15.280454,False,False
163,Balanced Strategy,86.860333,8.940576,False,False
163,Resilience Strategy,90.964861,4.836048,False,False
163,Adaptive Strategy,94.649893,1.151016,False,False
163,Precautionary Strategy,95.800909,0.0,True,False
164,Efficiency Strategy,88.137269,10.289651,False,False
164,Balanced Strategy,95.451869,2.975052,False,False
164,Resilience Strategy,84.592644,13.834277,False,False
164,Adaptive Strategy,98.42692,0.0,True,False
164,Precautionary Strategy,86.457829,11.969091,False,False
165,Efficiency Strategy,40.539492,42.415583,False,True
165,Balanced Strategy,64.56045,18.394625,False,False
165,Resilience Strategy,75.210425,7.74465,False,False
165,Adaptive Strategy,74.959888,7.995187,False,False
165,Precautionary Strategy,82.955075,0.0,True,False
166,Efficiency Strategy,43.470194,39.674608,False,True
166,Balanced Strategy,63.391822,19.752979,False,False
166,Resilience Strategy,74.633162,8.511639,False,False
166,Adaptive Strategy,74.793723,8.351079,False,False
166,Precautionary Strategy,83.144801,0.0,True,False
