scenario,trial,strategy,value,best_trial_value,regret,downside_breach,scenario_probability
Baseline,75,Resilience Strategy,74.423955,77.955639,3.531685,False,0.3
Baseline,75,Adaptive Strategy,75.934673,77.955639,2.020966,False,0.3
Baseline,75,Precautionary Strategy,73.04852,77.955639,4.907119,False,0.3
Baseline,76,Efficiency Strategy,77.760839,79.160051,1.399212,False,0.3
Baseline,76,Balanced Strategy,77.721716,79.160051,1.438335,False,0.3
Baseline,76,Resilience Strategy,72.344722,79.160051,6.815329,False,0.3
Baseline,76,Adaptive Strategy,78.12373,79.160051,1.036321,False,0.3
Baseline,76,Precautionary Strategy,79.160051,79.160051,0.0,False,0.3
Baseline,77,Efficiency Strategy,76.421062,83.263031,6.841969,False,0.3
Baseline,77,Balanced Strategy,76.61021,83.263031,6.652821,False,0.3
Baseline,77,Resilience Strategy,73.531305,83.263031,9.731726,False,0.3
Baseline,77,Adaptive Strategy,83.263031,83.263031,0.0,False,0.3
Baseline,77,Precautionary Strategy,71.745936,83.263031,11.517095,False,0.3
Baseline,78,Efficiency Strategy,78.345542,84.599084,6.253542,False,0.3
Baseline,78,Balanced Strategy,81.283655,84.599084,3.315429,False,0.3
Baseline,78,Resilience Strategy,76.897353,84.599084,7.701731,False,0.3
Baseline,78,Adaptive Strategy,84.599084,84.599084,0.0,False,0.3
Baseline,78,Precautionary Strategy,72.148554,84.599084,12.45053,False,0.3
Baseline,79,Efficiency Strategy,80.298199,83.988262,3.690063,False,0.3
Baseline,79,Balanced Strategy,76.721439,83.988262,7.266822,False,0.3
Baseline,79,Resilience Strategy,73.46038,83.988262,10.527881,False,0.3
Baseline,79,Adaptive Strategy,83.988262,83.988262,0.0,False,0.3
Baseline,79,Precautionary Strategy,76.267126,83.988262,7.721135,False,0.3
Baseline,80,Efficiency Strategy,76.906293,78.508882,1.602589,False,0.3
Baseline,80,Balanced Strategy,75.525759,78.508882,2.983123,False,0.3
Baseline,80,Resilience Strategy,76.334979,78.508882,2.173902,False,0.3
Baseline,80,Adaptive Strategy,78.508882,78.508882,0.0,False,0.3
Baseline,80,Precautionary Strategy,71.028346,78.508882,7.480536,False,0.3
Baseline,81,Efficiency Strategy,74.955597,81.482289,6.526692,False,0.3
Baseline,81,Balanced Strategy,79.839482,81.482289,1.642807,False,0.3
Baseline,81,Resilience Strategy,68.286904,81.482289,13.195386,False,0.3
Baseline,81,Adaptive Strategy,81.482289,81.482289,0.0,False,0.3
Baseline,81,Precautionary Strategy,74.321729,81.482289,7.160561,False,0.3
Baseline,82,Efficiency Strategy,75.146421,82.210782,7.064361,False,0.3
Baseline,82,Balanced Strategy,82.210782,82.210782,0.0,False,0.3
Baseline,82,Resilience Strategy,76.484321,82.210782,5.726461,False,0.3
Baseline,82,Adaptive Strategy,78.581148,82.210782,3.629634,False,0.3
Baseline,82,Precautionary Strategy,71.78995,82.210782,10.420832,False,0.3
Baseline,83,Efficiency Strategy,78.985454,78.985454,0.0,False,0.3
Baseline,83,Balanced Strategy,74.551779,78.985454,4.433675,False,0.3
Baseline,83,Resilience Strategy,73.652133,78.985454,5.333322,False,0.3
Baseline,83,Adaptive Strategy,78.50686,78.985454,0.478594,False,0.3
Baseline,83,Precautionary Strategy,74.009632,78.985454,4.975822,False,0.3
Baseline,84,Efficiency Strategy,77.53338,81.084189,3.55081,False,0.3
Baseline,84,Balanced Strategy,79.210364,81.084189,1.873825,False,0.3
Baseline,84,Resilience Strategy,78.054544,81.084189,3.029645,False,0.3
Baseline,84,Adaptive Strategy,81.084189,81.084189,0.0,False,0.3
Baseline,84,Precautionary Strategy,72.855023,81.084189,8.229166,False,0.3
Baseline,85,Efficiency Strategy,73.267435,84.752429,11.484993,False,0.3
Baseline,85,Balanced Strategy,81.265549,84.752429,3.486879,False,0.3
Baseline,85,Resilience Strategy,76.23444,84.752429,8.517989,False,0.3
Baseline,85,Adaptive Strategy,84.752429,84.752429,0.0,False,0.3
Baseline,85,Precautionary Strategy,71.557635,84.752429,13.194793,False,0.3
Baseline,86,Efficiency Strategy,76.979254,80.431171,3.451917,False,0.3
Baseline,86,Balanced Strategy,78.923922,80.431171,1.507249,False,0.3
Baseline,86,Resilience Strategy,74.387167,80.431171,6.044003,False,0.3
Baseline,86,Adaptive Strategy,80.431171,80.431171,0.0,False,0.3
Baseline,86,Precautionary Strategy,68.656382,80.431171,11.774789,False,0.3
Baseline,87,Efficiency Strategy,79.374957,87.148723,7.773766,False,0.3
Baseline,87,Balanced Strategy,81.059618,87.148723,6.089105,False,0.3
Baseline,87,Resilience Strategy,78.04142,87.148723,9.107303,False,0.3
Baseline,87,Adaptive Strategy,87.148723,87.148723,0.0,False,0.3
Baseline,87,Precautionary Strategy,72.843098,87.148723,14.305625,False,0.3
Baseline,88,Efficiency Strategy,76.79157,80.476556,3.684986,False,0.3
Baseline,88,Balanced Strategy,79.129351,80.476556,1.347206,False,0.3
Baseline,88,Resilience Strategy,80.476556,80.476556,0.0,False,0.3
Baseline,88,Adaptive Strategy,75.206341,80.476556,5.270216,False,0.3
Baseline,88,Precautionary Strategy,75.257304,80.476556,5.219252,False,0.3
Baseline,89,Efficiency Strategy,72.487506,77.007076,4.51957,False,0.3
Baseline,89,Balanced Strategy,71.355288,77.007076,5.651789,False,0.3
Baseline,89,Resilience Strategy,68.587502,77.007076,8.419575,False,0.3
Baseline,89,Adaptive Strategy,76.254694,77.007076,0.752382,False,0.3
Baseline,89,Precautionary Strategy,77.007076,77.007076,0.0,False,0.3
Baseline,90,Efficiency Strategy,74.294919,82.232851,7.937933,False,0.3
Baseline,90,Balanced Strategy,78.417627,82.232851,3.815224,False,0.3
Baseline,90,Resilience Strategy,71.159462,82.232851,11.07339,False,0.3
Baseline,90,Adaptive Strategy,82.232851,82.232851,0.0,False,0.3
Baseline,90,Precautionary Strategy,70.494115,82.232851,11.738736,False,0.3
Baseline,91,Efficiency Strategy,80.852957,80.852957,0.0,False,0.3
Baseline,91,Balanced Strategy,76.120684,80.852957,4.732273,False,0.3
Baseline,91,Resilience Strategy,72.355518,80.852957,8.497439,False,0.3
Baseline,91,Adaptive Strategy,80.768223,80.852957,0.084733,False,0.3
Baseline,91,Precautionary Strategy,73.874134,80.852957,6.978823,False,0.3
Baseline,92,Efficiency Strategy,81.17407,81.17407,0.0,False,0.3
Baseline,92,Balanced Strategy,79.461222,81.17407,1.712848,False,0.3
Baseline,92,Resilience Strategy,71.026497,81.17407,10.147573,False,0.3
Baseline,92,Adaptive Strategy,78.718994,81.17407,2.455076,False,0.3
Baseline,92,Precautionary Strategy,72.081648,81.17407,9.092422,False,0.3
Baseline,93,Efficiency Strategy,79.075127,83.008822,3.933695,False,0.3
Baseline,93,Balanced Strategy,80.251379,83.008822,2.757443,False,0.3
Baseline,93,Resilience Strategy,74.291827,83.008822,8.716995,False,0.3
Baseline,93,Adaptive Strategy,83.008822,83.008822,0.0,False,0.3
Baseline,93,Precautionary Strategy,72.214511,83.008822,10.794311,False,0.3
Baseline,94,Efficiency Strategy,76.491299,80.1044,3.613102,False,0.3
Baseline,94,Balanced Strategy,79.642281,80.1044,0.462119,False,0.3
Baseline,94,Resilience Strategy,79.234544,80.1044,0.869857,False,0.3
Baseline,94,Adaptive Strategy,80.1044,80.1044,0.0,False,0.3
Baseline,94,Precautionary Strategy,72.747603,80.1044,7.356797,False,0.3
Baseline,95,Efficiency Strategy,73.762489,81.431055,7.668566,False,0.3
Baseline,95,Balanced Strategy,81.158157,81.431055,0.272899,False,0.3
Baseline,95,Resilience Strategy,72.887064,81.431055,8.543991,False,0.3
Baseline,95,Adaptive Strategy,81.431055,81.431055,0.0,False,0.3
Baseline,95,Precautionary Strategy,68.09517,81.431055,13.335885,False,0.3
Baseline,96,Efficiency Strategy,80.029561,83.575743,3.546183,False,0.3
Baseline,96,Balanced Strategy,75.104187,83.575743,8.471557,False,0.3
Baseline,96,Resilience Strategy,72.317973,83.575743,11.25777,False,0.3
Baseline,96,Adaptive Strategy,83.575743,83.575743,0.0,False,0.3
Baseline,96,Precautionary Strategy,69.796588,83.575743,13.779156,False,0.3
Baseline,97,Efficiency Strategy,76.661635,84.428799,7.767164,False,0.3
Baseline,97,Balanced Strategy,79.322768,84.428799,5.106031,False,0.3
Baseline,97,Resilience Strategy,71.65433,84.428799,12.774469,False,0.3
Baseline,97,Adaptive Strategy,84.428799,84.428799,0.0,False,0.3
Baseline,97,Precautionary Strategy,78.296335,84.428799,6.132464,False,0.3
Baseline,98,Efficiency Strategy,70.985147,77.074697,6.089549,False,0.3
Baseline,98,Balanced Strategy,74.753029,77.074697,2.321667,False,0.3
Baseline,98,Resilience Strategy,77.074697,77.074697,0.0,False,0.3
Baseline,98,Adaptive Strategy,76.490928,77.074697,0.583769,False,0.3
Baseline,98,Precautionary Strategy,72.634088,77.074697,4.440609,False,0.3
Baseline,99,Efficiency Strategy,77.288656,81.17555,3.886894,False,0.3
Baseline,99,Balanced Strategy,81.17555,81.17555,0.0,False,0.3
Baseline,99,Resilience Strategy,73.980242,81.17555,7.195308,False,0.3
Baseline,99,Adaptive Strategy,80.685663,81.17555,0.489887,False,0.3
Baseline,99,Precautionary Strategy,71.469801,81.17555,9.705749,False,0.3
Baseline,100,Efficiency Strategy,80.777085,80.777085,0.0,False,0.3
Baseline,100,Balanced Strategy,77.614058,80.777085,3.163026,False,0.3
Baseline,100,Resilience Strategy,75.669199,80.777085,5.107886,False,0.3
Baseline,100,Adaptive Strategy,78.865086,80.777085,1.911999,False,0.3
Baseline,100,Precautionary Strategy,74.11897,80.777085,6.658114,False,0.3
Baseline,101,Efficiency Strategy,76.395511,82.789238,6.393728,False,0.3
Baseline,101,Balanced Strategy,78.612607,82.789238,4.176631,False,0.3
Baseline,101,Resilience Strategy,71.608657,82.789238,11.180581,False,0.3
Baseline,101,Adaptive Strategy,82.789238,82.789238,0.0,False,0.3
Baseline,101,Precautionary Strategy,78.042127,82.789238,4.747111,False,0.3
Baseline,102,Efficiency Strategy,77.629444,83.183957,5.554513,False,0.3
Baseline,102,Balanced Strategy,81.297006,83.183957,1.886952,False,0.3
Baseline,102,Resilience Strategy,77.164204,83.183957,6.019754,False,0.3
Baseline,102,Adaptive Strategy,83.183957,83.183957,0.0,False,0.3
Baseline,102,Precautionary Strategy,74.71007,83.183957,8.473887,False,0.3
Baseline,103,Efficiency Strategy,77.536772,81.692022,4.15525,False,0.3
Baseline,103,Balanced Strategy,81.692022,81.692022,0.0,False,0.3
Baseline,103,Resilience Strategy,74.856497,81.692022,6.835525,False,0.3
Baseline,103,Adaptive Strategy,77.478245,81.692022,4.213777,False,0.3
Baseline,103,Precautionary Strategy,73.871545,81.692022,7.820477,False,0.3
Baseline,104,Efficiency Strategy,71.234754,84.107942,12.873189,False,0.3
Baseline,104,Balanced Strategy,79.082299,84.107942,5.025643,False,0.3
Baseline,104,Resilience Strategy,75.890117,84.107942,8.217825,False,0.3
Baseline,104,Adaptive Strategy,84.107942,84.107942,0.0,False,0.3
Baseline,104,Precautionary Strategy,74.253832,84.107942,9.85411,False,0.3
Baseline,105,Efficiency Strategy,79.684419,79.684419,0.0,False,0.3
Baseline,105,Balanced Strategy,79.098387,79.684419,0.586032,False,0.3
Baseline,105,Resilience Strategy,71.579571,79.684419,8.104849,False,0.3
Baseline,105,Adaptive Strategy,76.165861,79.684419,3.518559,False,0.3
Baseline,105,Precautionary Strategy,70.890797,79.684419,8.793623,False,0.3
Baseline,106,Efficiency Strategy,72.801557,82.110945,9.309388,False,0.3
Baseline,106,Balanced Strategy,81.001123,82.110945,1.109821,False,0.3
Baseline,106,Resilience Strategy,74.027156,82.110945,8.083789,False,0.3
Baseline,106,Adaptive Strategy,82.110945,82.110945,0.0,False,0.3
Baseline,106,Precautionary Strategy,74.020294,82.110945,8.09065,False,0.3
Baseline,107,Efficiency Strategy,80.032149,82.280578,2.24843,False,0.3
Baseline,107,Balanced Strategy,82.280578,82.280578,0.0,False,0.3
Baseline,107,Resilience Strategy,72.713986,82.280578,9.566592,False,0.3
Baseline,107,Adaptive Strategy,79.577052,82.280578,2.703526,False,0.3
Baseline,107,Precautionary Strategy,72.201514,82.280578,10.079064,False,0.3
Baseline,108,Efficiency Strategy,72.036064,81.125651,9.089588,False,0.3
Baseline,108,Balanced Strategy,81.125651,81.125651,0.0,False,0.3
Baseline,108,Resilience Strategy,78.216384,81.125651,2.909267,False,0.3
Baseline,108,Adaptive Strategy,80.380715,81.125651,0.744937,False,0.3
Baseline,108,Precautionary Strategy,72.320423,81.125651,8.805228,False,0.3
Baseline,109,Efficiency Strategy,80.172715,80.829852,0.657137,False,0.3
Baseline,109,Balanced Strategy,72.065113,80.829852,8.764739,False,0.3
Baseline,109,Resilience Strategy,75.182426,80.829852,5.647426,False,0.3
Baseline,109,Adaptive Strategy,80.829852,80.829852,0.0,False,0.3
Baseline,109,Precautionary Strategy,72.087429,80.829852,8.742423,False,0.3
Baseline,110,Efficiency Strategy,81.074724,82.012206,0.937483,False,0.3
Baseline,110,Balanced Strategy,82.012206,82.012206,0.0,False,0.3
Baseline,110,Resilience Strategy,73.866528,82.012206,8.145678,False,0.3
Baseline,110,Adaptive Strategy,80.139912,82.012206,1.872294,False,0.3
Baseline,110,Precautionary Strategy,72.635928,82.012206,9.376278,False,0.3
Baseline,111,Efficiency Strategy,75.36364,83.484,8.12036,False,0.3
Baseline,111,Balanced Strategy,75.1754,83.484,8.3086,False,0.3
Baseline,111,Resilience Strategy,78.789845,83.484,4.694155,False,0.3
Baseline,111,Adaptive Strategy,83.484,83.484,0.0,False,0.3
Baseline,111,Precautionary Strategy,76.194499,83.484,7.289501,False,0.3
Baseline,112,Efficiency Strategy,73.616992,85.342535,11.725543,False,0.3
Baseline,112,Balanced Strategy,85.342535,85.342535,0.0,False,0.3
Baseline,112,Resilience Strategy,80.590496,85.342535,4.75204,False,0.3
Baseline,112,Adaptive Strategy,80.964172,85.342535,4.378364,False,0.3
Baseline,112,Precautionary Strategy,71.087338,85.342535,14.255197,False,0.3
Baseline,113,Efficiency Strategy,74.30071,80.355646,6.054936,False,0.3
Baseline,113,Balanced Strategy,80.355646,80.355646,0.0,False,0.3
Baseline,113,Resilience Strategy,71.910958,80.355646,8.444688,False,0.3
Baseline,113,Adaptive Strategy,80.297367,80.355646,0.058279,False,0.3
Baseline,113,Precautionary Strategy,77.065934,80.355646,3.289712,False,0.3
Baseline,114,Efficiency Strategy,72.379529,85.117186,12.737657,False,0.3
Baseline,114,Balanced Strategy,85.117186,85.117186,0.0,False,0.3
Baseline,114,Resilience Strategy,79.350125,85.117186,5.767061,False,0.3
Baseline,114,Adaptive Strategy,76.688742,85.117186,8.428444,False,0.3
Baseline,114,Precautionary Strategy,69.559076,85.117186,15.55811,False,0.3
Baseline,115,Efficiency Strategy,76.049734,76.049734,0.0,False,0.3
Baseline,115,Balanced Strategy,76.00657,76.049734,0.043164,False,0.3
Baseline,115,Resilience Strategy,73.858838,76.049734,2.190897,False,0.3
Baseline,115,Adaptive Strategy,72.656442,76.049734,3.393292,False,0.3
Baseline,115,Precautionary Strategy,73.113894,76.049734,2.935841,False,0.3
Baseline,116,Efficiency Strategy,82.308569,82.308569,0.0,False,0.3
Baseline,116,Balanced Strategy,75.750216,82.308569,6.558354,False,0.3
Baseline,116,Resilience Strategy,73.830793,82.308569,8.477776,False,0.3
Baseline,116,Adaptive Strategy,75.931172,82.308569,6.377397,False,0.3
Baseline,116,Precautionary Strategy,75.714713,82.308569,6.593857,False,0.3
Baseline,117,Efficiency Strategy,76.224042,84.922199,8.698157,False,0.3
Baseline,117,Balanced Strategy,84.922199,84.922199,0.0,False,0.3
Baseline,117,Resilience Strategy,75.270518,84.922199,9.651681,False,0.3
Baseline,117,Adaptive Strategy,79.28346,84.922199,5.638739,False,0.3
Baseline,117,Precautionary Strategy,75.450817,84.922199,9.471382,False,0.3
Baseline,118,Efficiency Strategy,75.381316,79.875394,4.494077,False,0.3
Baseline,118,Balanced Strategy,75.082075,79.875394,4.793318,False,0.3
Baseline,118,Resilience Strategy,75.555843,79.875394,4.31955,False,0.3
Baseline,118,Adaptive Strategy,79.875394,79.875394,0.0,False,0.3
Baseline,118,Precautionary Strategy,74.298945,79.875394,5.576448,False,0.3
Baseline,119,Efficiency Strategy,78.026372,85.61309,7.586718,False,0.3
Baseline,119,Balanced Strategy,77.569041,85.61309,8.044049,False,0.3
Baseline,119,Resilience Strategy,75.914729,85.61309,9.698361,False,0.3
Baseline,119,Adaptive Strategy,85.61309,85.61309,0.0,False,0.3
Baseline,119,Precautionary Strategy,70.476601,85.61309,15.136488,False,0.3
Baseline,120,Efficiency Strategy,82.112277,87.681662,5.569385,False,0.3
Baseline,120,Balanced Strategy,78.37159,87.681662,9.310071,False,0.3
Baseline,120,Resilience Strategy,72.35012,87.681662,15.331542,False,0.3
Baseline,120,Adaptive Strategy,87.681662,87.681662,0.0,False,0.3
Baseline,120,Precautionary Strategy,74.265065,87.681662,13.416597,False,0.3
Baseline,121,Efficiency Strategy,81.011209,81.552783,0.541574,False,0.3
Baseline,121,Balanced Strategy,81.552783,81.552783,0.0,False,0.3
Baseline,121,Resilience Strategy,69.608216,81.552783,11.944567,False,0.3
Baseline,121,Adaptive Strategy,80.762459,81.552783,0.790324,False,0.3
Baseline,121,Precautionary Strategy,72.224041,81.552783,9.328742,False,0.3
Baseline,122,Efficiency Strategy,72.874622,82.170759,9.296137,False,0.3
Baseline,122,Balanced Strategy,73.784866,82.170759,8.385893,False,0.3
Baseline,122,Resilience Strategy,74.956871,82.170759,7.213888,False,0.3
Baseline,122,Adaptive Strategy,82.170759,82.170759,0.0,False,0.3
Baseline,122,Precautionary Strategy,74.972005,82.170759,7.198754,False,0.3
Baseline,123,Efficiency Strategy,75.982514,78.734518,2.752004,False,0.3
Baseline,123,Balanced Strategy,76.704449,78.734518,2.030069,False,0.3
Baseline,123,Resilience Strategy,71.689416,78.734518,7.045102,False,0.3
Baseline,123,Adaptive Strategy,78.734518,78.734518,0.0,False,0.3
Baseline,123,Precautionary Strategy,70.700834,78.734518,8.033684,False,0.3
Baseline,124,Efficiency Strategy,76.290176,79.70385,3.413674,False,0.3
Baseline,124,Balanced Strategy,79.031339,79.70385,0.672511,False,0.3
Baseline,124,Resilience Strategy,71.962036,79.70385,7.741814,False,0.3
Baseline,124,Adaptive Strategy,79.70385,79.70385,0.0,False,0.3
Baseline,124,Precautionary Strategy,71.51904,79.70385,8.18481,False,0.3
Baseline,125,Efficiency Strategy,76.886583,81.816453,4.92987,False,0.3
Baseline,125,Balanced Strategy,80.621263,81.816453,1.195189,False,0.3
Baseline,125,Resilience Strategy,75.184376,81.816453,6.632077,False,0.3
Baseline,125,Adaptive Strategy,81.816453,81.816453,0.0,False,0.3
Baseline,125,Precautionary Strategy,68.843956,81.816453,12.972496,False,0.3
Baseline,126,Efficiency Strategy,75.763911,79.930218,4.166308,False,0.3
Baseline,126,Balanced Strategy,79.930218,79.930218,0.0,False,0.3
Baseline,126,Resilience Strategy,76.573487,79.930218,3.356731,False,0.3
Baseline,126,Adaptive Strategy,75.60599,79.930218,4.324228,False,0.3
Baseline,126,Precautionary Strategy,74.277535,79.930218,5.652683,False,0.3
Baseline,127,Efficiency Strategy,80.519262,81.751371,1.232109,False,0.3
Baseline,127,Balanced Strategy,78.564168,81.751371,3.187203,False,0.3
Baseline,127,Resilience Strategy,74.365726,81.751371,7.385645,False,0.3
Baseline,127,Adaptive Strategy,81.751371,81.751371,0.0,False,0.3
Baseline,127,Precautionary Strategy,74.541355,81.751371,7.210016,False,0.3
