"case_id","domain","bias_source","hygiene_practice","true_value","evidence_quality","decision_stakes","pre_hygiene_judgment","post_hygiene_judgment","outcome","pre_error","post_error","pre_absolute_error","post_absolute_error","error_reduction","pre_brier_score","post_brier_score","brier_improvement","post_probability_bin","review_flag"
101,"AI Governance","confirmation","structured_dissent",0.892192637734115,"high","medium",0.934889596456144,0.907545854141097,0,0.0426969587220293,0.0153532164069815,0.0426969587220293,0.0153532164069815,0.0273437423150478,0.874018557561933,0.823639477368693,0.0503790801932399,"[0.9,1]","review"
102,"Public Policy","overconfidence","independent_estimates",0.79391260985285,"low","medium",0.981628508372041,0.896230691567858,1,0.187715898519191,0.102318081715007,0.187715898519191,0.102318081715007,0.0853978168041833,0.000337511704636157,0.010768069372485,-0.0104305576678489,"[0.8,0.9)","acceptable"
103,"Infrastructure","availability","base_rate_check",0.230182438157499,"medium","high",0.288619815748468,0.305768699647322,0,0.0584373775909688,0.0755862614898232,0.0584373775909688,0.0755862614898232,-0.0171488838988544,0.0833013980426794,0.0934944976840142,-0.0101930996413348,"[0.3,0.4)","review"
104,"Public Policy","anchoring","model_validation",0.572886762395501,"low","medium",0.677176853928007,0.680642367371314,1,0.104290091532506,0.107755604975813,0.104290091532506,0.107755604975813,-0.00346551344330681,0.104214783639819,0.101989297518199,0.00222548612162043,"[0.6,0.7)","review"
105,"Public Policy","overconfidence","base_rate_check",0.291712900996208,"medium","low",0.419741978555101,0.296072211189195,1,0.128029077558893,0.00435931019298696,0.128029077558893,0.00435931019298696,0.123669767365906,0.336699371451149,0.495514331860069,-0.15881496040892,"[0.2,0.3)","review"
106,"AI Governance","confirmation","independent_estimates",0.485745815001428,"high","low",0.562114716520148,0.583682381174669,0,0.0763689015187197,0.0979365661732404,0.0763689015187197,0.0979365661732404,-0.0215676646545206,0.315972954528526,0.340685122093731,-0.0247121675652048,"[0.5,0.6)","review"
107,"Organizational Strategy","groupthink","structured_dissent",0.69220850225538,"high","low",0.66394354511874,0.661789023693793,0,-0.0282649571366405,-0.0304194785615873,0.0282649571366405,0.0304194785615873,-0.00215452142494688,0.44082103110484,0.437964711881584,0.00285631922325641,"[0.6,0.7)","review"
108,"Financial Risk","framing","premortem",0.122014822438359,"medium","high",0.15562613364629,0.218016205576051,0,0.0336113112079306,0.0960013831376918,0.0336113112079306,0.0960013831376918,-0.0623900719297612,0.0242194934736929,0.047531065893779,-0.0233115724200861,"[0.2,0.3)","review"
109,"Public Policy","confirmation","base_rate_check",0.859403384290636,"low","medium",0.88607658370514,0.775092535041179,1,0.0266731994145043,-0.0843108492494566,0.0266731994145043,0.0843108492494566,-0.0576376498349523,0.012978544780292,0.0505833677942033,-0.0376048230139113,"[0.7,0.8)","review"
110,"Healthcare","framing","decision_record",0.848626028746367,"high","high",0.680598153145513,0.757554263537964,0,-0.168027875600854,-0.0910717652084023,0.168027875600854,0.0910717652084023,0.0769561103924513,0.463213846065083,0.573888462204547,-0.110674616139464,"[0.7,0.8)","review"
111,"AI Governance","confirmation","structured_dissent",0.812018057145178,"low","high",0.99,0.873290737493657,1,0.177981942854822,0.0612726803484782,0.177981942854822,0.0612726803484782,0.116709262506343,1e-04,0.0160552372049014,-0.0159552372049014,"[0.8,0.9)","review"
112,"Organizational Strategy","framing","base_rate_check",0.580315764434636,"high","medium",0.459420909368696,0.45771481153951,1,-0.12089485506594,-0.122600952895126,0.12089485506594,0.122600952895126,-0.00170609782918624,0.292225753227768,0.29407322562363,-0.00184747239586186,"[0.4,0.5)","review"
113,"Public Policy","framing","structured_dissent",0.355998050607741,"high","medium",0.484842069877178,0.382247804236206,0,0.128844019269437,0.0262497536284651,0.128844019269437,0.0262497536284651,0.102594265640972,0.235071832722787,0.146113383843401,0.0889584488793857,"[0.3,0.4)","acceptable"
114,"AI Governance","anchoring","base_rate_check",0.622899771481752,"low","medium",0.763176934047606,0.60054478047742,1,0.140277162565853,-0.0223549910043327,0.140277162565853,0.0223549910043327,0.117922171561521,0.0560851645670921,0.159564472403833,-0.103479307836741,"[0.6,0.7)","acceptable"
115,"Organizational Strategy","availability","premortem",0.299050080403686,"medium","high",0.166270550023626,0.191574661394334,0,-0.132779530380059,-0.107475419009352,0.132779530380059,0.107475419009352,0.0253041113707076,0.0276458958051592,0.0367008508883537,-0.00905495508319448,"[0.1,0.2)","acceptable"
116,"AI Governance","overconfidence","base_rate_check",0.773934564553201,"low","high",0.956241629092463,0.894352573711108,1,0.182307064539261,0.120418009157906,0.182307064539261,0.120418009157906,0.0618890553813551,0.00191479502448161,0.011161378681467,-0.00924658365698536,"[0.8,0.9)","review"
117,"Public Policy","model_overtrust","calibration_review",0.864076109789312,"low","medium",0.99,0.948448654033484,1,0.125923890210688,0.0843725442441721,0.125923890210688,0.0843725442441721,0.041551345966516,1e-04,0.00265754127095943,-0.00255754127095943,"[0.9,1]","acceptable"
118,"Healthcare","groupthink","structured_dissent",0.463649371080101,"high","medium",0.381280894409608,0.419074997329232,1,-0.0823684766704928,-0.0445743737508689,0.0823684766704928,0.0445743737508689,0.0377941029196239,0.382813331622575,0.337473858728032,0.0453394728945428,"[0.4,0.5)","review"
119,"Financial Risk","availability","base_rate_check",0.850852826423943,"high","medium",0.754018284864221,0.869482917675579,1,-0.0968345415597218,0.0186300912516361,0.0968345415597218,0.0186300912516361,0.0782044503080858,0.0605070041811394,0.0170347087784796,0.0434722954026597,"[0.8,0.9)","acceptable"
120,"Healthcare","anchoring","calibration_review",0.245919167436659,"low","low",0.331890339656607,0.271609543466454,1,0.0859711722199478,0.0256903760297948,0.0859711722199478,0.0256903760297948,0.060280796190153,0.446370518244164,0.530552657169147,-0.0841821389249836,"[0.2,0.3)","review"
121,"Healthcare","groupthink","structured_dissent",0.567945736832917,"medium","medium",0.500620164919359,0.694734897644217,0,-0.0673255719135575,0.1267891608113,0.0673255719135575,0.1267891608113,-0.0594635888977425,0.250620549523886,0.48265657800472,-0.232036028480834,"[0.6,0.7)","review"
122,"Public Policy","groupthink","base_rate_check",0.419598141498864,"high","medium",0.38245979386076,0.371833283512787,0,-0.0371383476381039,-0.0477648579860765,0.0371383476381039,0.0477648579860765,-0.0106265103479726,0.146275493920015,0.138259990727901,0.00801550319211411,"[0.3,0.4)","review"
123,"Financial Risk","groupthink","premortem",0.864399385452271,"medium","low",0.842116954069388,0.702730297694081,0,-0.0222824313828824,-0.16166908775819,0.0222824313828824,0.16166908775819,-0.139386656375307,0.709160964331104,0.493829871297211,0.215331093033893,"[0.7,0.8)","review"
124,"Public Policy","model_overtrust","calibration_review",0.222812010347843,"low","low",0.205583138041077,0.17706684513805,0,-0.0172288723067661,-0.0457451652097932,0.0172288723067661,0.0457451652097932,-0.0285162929030271,0.0422644266468165,0.0313526676471422,0.0109117589996744,"[0.1,0.2)","review"
125,"AI Governance","model_overtrust","calibration_review",0.497451001033187,"medium","medium",0.43699492076724,0.536241667155054,0,-0.0604560802659472,0.0387906661218671,0.0604560802659472,0.0387906661218671,0.0216654141440801,0.190964560776366,0.287555125593232,-0.0965905648168656,"[0.5,0.6)","review"
126,"Public Policy","model_overtrust","structured_dissent",0.694361197948456,"high","medium",0.717266066882802,0.764421950782415,0,0.0229048689343458,0.0700607528339587,0.0229048689343458,0.0700607528339587,-0.0471558838996129,0.514470610701524,0.584340918837992,-0.0698703081364686,"[0.7,0.8)","review"
127,"Financial Risk","groupthink","premortem",0.265365631878376,"medium","high",0.239904504574579,0.386119686550969,0,-0.0254611273037968,0.120754054672593,0.0254611273037968,0.120754054672593,-0.0952929273687962,0.0575541713151743,0.149088412342219,-0.0915342410270443,"[0.3,0.4)","review"
128,"Public Policy","overconfidence","independent_estimates",0.424481142498553,"medium","medium",0.537019126528859,0.422668823127994,0,0.112537984030306,-0.00181231937055909,0.112537984030306,0.00181231937055909,0.110725664659747,0.288389542257819,0.178648934044403,0.109740608213415,"[0.4,0.5)","acceptable"
129,"Organizational Strategy","overconfidence","premortem",0.483854464627802,"medium","medium",0.411517304434149,0.621184720798164,1,-0.0723371601936538,0.137330256170361,0.0723371601936538,0.137330256170361,-0.0649930959767075,0.346311882980451,0.143501015756765,0.202810867223685,"[0.6,0.7)","review"
130,"Organizational Strategy","confirmation","calibration_review",0.460124482400715,"high","low",0.48623081080913,0.50146235726398,0,0.0261063284084143,0.041337874863265,0.0261063284084143,0.041337874863265,-0.0152315464548507,0.236420401380104,0.251464495752748,-0.0150440943726442,"[0.5,0.6)","review"
131,"Organizational Strategy","availability","premortem",0.525479991920292,"medium","low",0.506987314915612,0.552475785801069,1,-0.0184926770046808,0.0269957938807767,0.0184926770046808,0.0269957938807767,-0.00850311687609584,0.243061507654118,0.200277922294371,0.0427835853597477,"[0.5,0.6)","review"
132,"Financial Risk","groupthink","premortem",0.398402931168675,"medium","medium",0.309685966929392,0.509728969720538,0,-0.0887169642392837,0.111326038551863,0.0887169642392837,0.111326038551863,-0.0226090743125789,0.0959053981129923,0.259823622572361,-0.163918224459369,"[0.5,0.6)","review"
133,"Organizational Strategy","anchoring","independent_estimates",0.147544506751001,"low","medium",0.423846073755776,0.01,0,0.276301567004775,-0.137544506751001,0.276301567004775,0.137544506751001,0.138757060253774,0.179645494238187,1e-04,0.179545494238187,"[0,0.1)","acceptable"
134,"AI Governance","anchoring","independent_estimates",0.792424925975502,"low","high",0.721667341907,0.899622029216564,1,-0.0707575840685022,0.107197103241062,0.0707575840685022,0.107197103241062,-0.0364395191725603,0.0774690685611152,0.0100757370186003,0.0673933315425148,"[0.8,0.9)","review"
135,"Public Policy","availability","premortem",0.44553289487958,"medium","medium",0.450725358505807,0.446862454824395,0,0.00519246362622772,0.00132955994481548,0.00519246362622772,0.00132955994481548,0.00386290368141223,0.203153348800189,0.199686053531685,0.00346729526850398,"[0.4,0.5)","acceptable"
136,"Organizational Strategy","groupthink","base_rate_check",0.185184871405363,"medium","high",0.347626130589332,0.187213891240441,0,0.162441259183969,0.00202901983507775,0.162441259183969,0.00202901983507775,0.160412239348891,0.120843926668511,0.0350490410733876,0.0857948855951236,"[0.1,0.2)","acceptable"
137,"Public Policy","confirmation","premortem",0.370201320946217,"medium","medium",0.474020392106932,0.326073671363207,1,0.103819071160715,-0.0441276495830096,0.103819071160715,0.0441276495830096,0.0596914215777054,0.276654547919346,0.454176696429867,-0.177522148510521,"[0.3,0.4)","review"
138,"Healthcare","confirmation","base_rate_check",0.444665578752756,"low","low",0.703368754157913,0.504179378491082,0,0.258703175405157,0.0595137997383254,0.258703175405157,0.0595137997383254,0.199189375666832,0.494727604325655,0.254196845695653,0.240530758630002,"[0.5,0.6)","review"
139,"Healthcare","availability","base_rate_check",0.650710560381413,"medium","high",0.4895308672869,0.508359807505124,1,-0.161179693094512,-0.142350752876289,0.161179693094512,0.142350752876289,0.0188289402182232,0.260578735452864,0.241710078876399,0.0188686565764649,"[0.5,0.6)","acceptable"
140,"Organizational Strategy","framing","base_rate_check",0.150640769861639,"low","medium",0.31279848212302,0.0597210950066693,0,0.162157712261382,-0.0909196748549693,0.162157712261382,0.0909196748549693,0.0712380374064127,0.0978428904184656,0.00356660918879562,0.09427628122967,"[0,0.1)","acceptable"
141,"Organizational Strategy","anchoring","calibration_review",0.338104198500514,"medium","medium",0.400164945191738,0.381937918114723,0,0.0620607466912244,0.0438337196142091,0.0620607466912244,0.0438337196142091,0.0182270270770152,0.160131983360307,0.145876573293809,0.014255410066498,"[0.3,0.4)","acceptable"
142,"Organizational Strategy","groupthink","structured_dissent",0.491271572932601,"low","medium",0.474613330766473,0.422793763029661,1,-0.0166582421661277,-0.0684778099029401,0.0166582421661277,0.0684778099029401,-0.0518195677368124,0.276031152208299,0.333167039997459,-0.05713588778916,"[0.4,0.5)","review"
143,"Organizational Strategy","confirmation","structured_dissent",0.648140166699886,"high","low",0.797375462275974,0.786244935383189,1,0.149235295576087,0.138104768683302,0.149235295576087,0.138104768683302,0.0111305268927849,0.0410567032878754,0.0456912276493372,-0.00463452436146179,"[0.7,0.8)","acceptable"
144,"Organizational Strategy","confirmation","premortem",0.496856007538736,"high","medium",0.636136004245412,0.492383007202462,1,0.139279996706676,-0.00447300033627368,0.139279996706676,0.00447300033627368,0.134806996370402,0.132397007406495,0.257675011376816,-0.125278003970321,"[0.4,0.5)","review"
145,"Infrastructure","model_overtrust","premortem",0.663297029025853,"high","high",0.817813243273172,0.733669973082584,1,0.154516214247319,0.0703729440567308,0.154516214247319,0.0703729440567308,0.0841432701905886,0.0331920143266403,0.0709316832378318,-0.0377396689111914,"[0.7,0.8)","acceptable"
146,"Infrastructure","availability","structured_dissent",0.614303519763053,"medium","low",0.421461758208217,0.603317176993015,0,-0.192841761554835,-0.0109863427700376,0.192841761554835,0.0109863427700376,0.181855418784798,0.177630013631962,0.363991616054821,-0.186361602422859,"[0.6,0.7)","review"
147,"Healthcare","model_overtrust","structured_dissent",0.411998410895467,"medium","low",0.676643723352001,0.392550544532814,0,0.264645312456534,-0.0194478663626529,0.264645312456534,0.0194478663626529,0.245197446093881,0.45784672835166,0.154095930013009,0.303750798338651,"[0.3,0.4)","acceptable"
148,"Healthcare","model_overtrust","base_rate_check",0.505794161371887,"medium","high",0.543357500583321,0.512848132790754,0,0.0375633392114346,0.00705397141886777,0.0375633392114346,0.00705397141886777,0.0305093677925669,0.295237373440154,0.263013207306963,0.0322241661331907,"[0.5,0.6)","review"
149,"Infrastructure","framing","calibration_review",0.486118870414794,"medium","low",0.374541626023395,0.43184650960474,0,-0.111577244391398,-0.0542723608100533,0.111577244391398,0.0542723608100533,0.057304883581345,0.140281429624249,0.186491407857797,-0.0462099782335481,"[0.4,0.5)","acceptable"
150,"Organizational Strategy","overconfidence","decision_record",0.695108533836901,"medium","medium",0.810511661060448,0.725845935702663,1,0.115403127223547,0.0307374018657616,0.115403127223547,0.0307374018657616,0.0846657253577849,0.0359058305940707,0.0751604509707485,-0.0392546203766779,"[0.7,0.8)","acceptable"
151,"Infrastructure","model_overtrust","model_validation",0.893103371560574,"high","low",0.978757660601232,0.919371881079853,1,0.0856542890406582,0.0262685095192795,0.0856542890406582,0.0262685095192795,0.0593857795213787,0.000451236983132459,0.00650089356060135,-0.00604965657746889,"[0.9,1]","acceptable"
152,"Healthcare","framing","base_rate_check",0.49624989181757,"medium","high",0.548505686070416,0.396276290315894,0,0.0522557942528461,-0.0999736015016756,0.0522557942528461,0.0999736015016756,-0.0477178072488295,0.300858487651578,0.157034898266527,0.143823589385051,"[0.3,0.4)","review"
