"simulation_id","alternative","score","rank"
99,"Equity-Priority Option",0.729896549720014,3
99,"Resilience-Priority Option",0.727266814871853,4
99,"Low-Cost Minimum Option",0.585340448277277,5
99,"Adaptive Portfolio Option",0.839645461182772,1
100,"Efficiency-First Option",0.560420355333167,6
100,"Balanced Option",0.75068847980017,2
100,"Equity-Priority Option",0.712295619335076,4
100,"Resilience-Priority Option",0.749370513314094,3
100,"Low-Cost Minimum Option",0.57680744047847,5
100,"Adaptive Portfolio Option",0.838261411526464,1
101,"Efficiency-First Option",0.641051639680243,6
101,"Balanced Option",0.749615325812875,2
101,"Equity-Priority Option",0.675669161136746,4
101,"Resilience-Priority Option",0.708022470950897,3
101,"Low-Cost Minimum Option",0.666516913242489,5
101,"Adaptive Portfolio Option",0.813738444633704,1
102,"Efficiency-First Option",0.541137226692536,6
102,"Balanced Option",0.754722445607443,3
102,"Equity-Priority Option",0.734118830356134,4
102,"Resilience-Priority Option",0.757347917429586,2
102,"Low-Cost Minimum Option",0.548247020503758,5
102,"Adaptive Portfolio Option",0.849398435547571,1
103,"Efficiency-First Option",0.602264533475824,6
103,"Balanced Option",0.756222881193192,2
103,"Equity-Priority Option",0.687684900069328,4
103,"Resilience-Priority Option",0.750359639171153,3
103,"Low-Cost Minimum Option",0.610277415348878,5
103,"Adaptive Portfolio Option",0.830650773226216,1
104,"Efficiency-First Option",0.553198872029745,6
104,"Balanced Option",0.757697607684365,3
104,"Equity-Priority Option",0.724502296835731,4
104,"Resilience-Priority Option",0.766973118116942,2
104,"Low-Cost Minimum Option",0.553557995483853,5
104,"Adaptive Portfolio Option",0.842242730396417,1
105,"Efficiency-First Option",0.521510122433473,6
105,"Balanced Option",0.754600613846114,3
105,"Equity-Priority Option",0.723625782120925,4
105,"Resilience-Priority Option",0.784161600602733,2
105,"Low-Cost Minimum Option",0.526805548579235,5
105,"Adaptive Portfolio Option",0.85601535410489,1
106,"Efficiency-First Option",0.599248582897607,6
106,"Balanced Option",0.753021409216348,2
106,"Equity-Priority Option",0.70206836062512,4
106,"Resilience-Priority Option",0.73134773763926,3
106,"Low-Cost Minimum Option",0.614293550061496,5
106,"Adaptive Portfolio Option",0.829137638573713,1
107,"Efficiency-First Option",0.54851194305768,6
107,"Balanced Option",0.756563075798387,3
107,"Equity-Priority Option",0.705109129880533,4
107,"Resilience-Priority Option",0.781210445279462,2
107,"Low-Cost Minimum Option",0.549381297628366,5
107,"Adaptive Portfolio Option",0.839597611786957,1
108,"Efficiency-First Option",0.587859505231848,6
108,"Balanced Option",0.756341011822342,2
108,"Equity-Priority Option",0.703712847467799,4
108,"Resilience-Priority Option",0.75208767138143,3
108,"Low-Cost Minimum Option",0.59397991053208,5
108,"Adaptive Portfolio Option",0.831440691771802,1
109,"Efficiency-First Option",0.544246170689666,6
109,"Balanced Option",0.753247909605459,2
109,"Equity-Priority Option",0.731527634840883,4
109,"Resilience-Priority Option",0.743017743119169,3
109,"Low-Cost Minimum Option",0.55549878511795,5
109,"Adaptive Portfolio Option",0.851614185225335,1
110,"Efficiency-First Option",0.602766660912313,6
110,"Balanced Option",0.753375103682745,2
110,"Equity-Priority Option",0.692844619821878,4
110,"Resilience-Priority Option",0.736411082323713,3
110,"Low-Cost Minimum Option",0.617963799169733,5
110,"Adaptive Portfolio Option",0.832268703109624,1
111,"Efficiency-First Option",0.53812954650516,6
111,"Balanced Option",0.756459503151704,3
111,"Equity-Priority Option",0.722534792020475,4
111,"Resilience-Priority Option",0.778172922618292,2
111,"Low-Cost Minimum Option",0.539891192360596,5
111,"Adaptive Portfolio Option",0.847163238189581,1
112,"Efficiency-First Option",0.538900443319525,6
112,"Balanced Option",0.753776649809178,2
112,"Equity-Priority Option",0.740695317462565,4
112,"Resilience-Priority Option",0.752710787053824,3
112,"Low-Cost Minimum Option",0.547402243865128,5
112,"Adaptive Portfolio Option",0.846417493207476,1
113,"Efficiency-First Option",0.539186893147751,6
113,"Balanced Option",0.751139630851539,2
113,"Equity-Priority Option",0.748320792673474,3
113,"Resilience-Priority Option",0.736235010986583,4
113,"Low-Cost Minimum Option",0.553784937714385,5
113,"Adaptive Portfolio Option",0.845292727950783,1
114,"Efficiency-First Option",0.52585094616676,6
114,"Balanced Option",0.75155244573524,3
114,"Equity-Priority Option",0.753915315308028,2
114,"Resilience-Priority Option",0.745150286200806,4
114,"Low-Cost Minimum Option",0.53614354527868,5
114,"Adaptive Portfolio Option",0.839406789635533,1
115,"Efficiency-First Option",0.551783442816705,6
115,"Balanced Option",0.752141267292123,3
115,"Equity-Priority Option",0.719678736810909,4
115,"Resilience-Priority Option",0.754056662314787,2
115,"Low-Cost Minimum Option",0.563026899673686,5
115,"Adaptive Portfolio Option",0.835675481160881,1
116,"Efficiency-First Option",0.5768362067986,6
116,"Balanced Option",0.752311309779781,2
116,"Equity-Priority Option",0.721555441913552,4
116,"Resilience-Priority Option",0.729925577621183,3
116,"Low-Cost Minimum Option",0.592836724997142,5
116,"Adaptive Portfolio Option",0.839795843710192,1
117,"Efficiency-First Option",0.602761222809715,6
117,"Balanced Option",0.752072070638126,2
117,"Equity-Priority Option",0.695025039683433,4
117,"Resilience-Priority Option",0.729702859784095,3
117,"Low-Cost Minimum Option",0.62094427101694,5
117,"Adaptive Portfolio Option",0.831946662948665,1
118,"Efficiency-First Option",0.585286018709269,6
118,"Balanced Option",0.75326718387729,2
118,"Equity-Priority Option",0.704297323515464,4
118,"Resilience-Priority Option",0.744328371096939,3
118,"Low-Cost Minimum Option",0.597706811146626,5
118,"Adaptive Portfolio Option",0.829799249669593,1
119,"Efficiency-First Option",0.579091474134444,6
119,"Balanced Option",0.749713659816065,2
119,"Equity-Priority Option",0.70161103714035,4
119,"Resilience-Priority Option",0.736908238202168,3
119,"Low-Cost Minimum Option",0.599884888346505,5
119,"Adaptive Portfolio Option",0.835905742951719,1
120,"Efficiency-First Option",0.57577359103565,6
120,"Balanced Option",0.753028333069648,2
120,"Equity-Priority Option",0.713333910335105,4
120,"Resilience-Priority Option",0.743890911235005,3
120,"Low-Cost Minimum Option",0.589601868189382,5
120,"Adaptive Portfolio Option",0.839181713904369,1
121,"Efficiency-First Option",0.545906484089021,6
121,"Balanced Option",0.75203466233458,2
121,"Equity-Priority Option",0.737256619517481,4
121,"Resilience-Priority Option",0.740500129799196,3
121,"Low-Cost Minimum Option",0.560512142371518,5
121,"Adaptive Portfolio Option",0.851312334297191,1
122,"Efficiency-First Option",0.55939205272781,6
122,"Balanced Option",0.752377102175359,2
122,"Equity-Priority Option",0.725344028730255,4
122,"Resilience-Priority Option",0.743590784420423,3
122,"Low-Cost Minimum Option",0.574031607813744,5
122,"Adaptive Portfolio Option",0.846532627180238,1
123,"Efficiency-First Option",0.578245428333114,6
123,"Balanced Option",0.748041210085589,2
123,"Equity-Priority Option",0.70638666351674,4
123,"Resilience-Priority Option",0.728648128980033,3
123,"Low-Cost Minimum Option",0.60287932175034,5
123,"Adaptive Portfolio Option",0.835727794287184,1
124,"Efficiency-First Option",0.537437297943768,6
124,"Balanced Option",0.750576240019343,3
124,"Equity-Priority Option",0.757637782965266,2
124,"Resilience-Priority Option",0.728692661750828,4
124,"Low-Cost Minimum Option",0.552222937759281,5
124,"Adaptive Portfolio Option",0.840244857822053,1
125,"Efficiency-First Option",0.544056104370577,6
125,"Balanced Option",0.751439633122085,2
125,"Equity-Priority Option",0.729149993922364,4
125,"Resilience-Priority Option",0.749737585841645,3
125,"Low-Cost Minimum Option",0.557024501697042,5
125,"Adaptive Portfolio Option",0.840448624459579,1
126,"Efficiency-First Option",0.585478307768901,6
126,"Balanced Option",0.750758889540269,2
126,"Equity-Priority Option",0.696936995691863,4
126,"Resilience-Priority Option",0.74063040764013,3
126,"Low-Cost Minimum Option",0.603588835818728,5
126,"Adaptive Portfolio Option",0.830550497870748,1
127,"Efficiency-First Option",0.604849829162497,6
127,"Balanced Option",0.750840514025243,2
127,"Equity-Priority Option",0.692065110906244,4
127,"Resilience-Priority Option",0.734016454514431,3
127,"Low-Cost Minimum Option",0.622954355625381,5
127,"Adaptive Portfolio Option",0.817402346344756,1
128,"Efficiency-First Option",0.585569498881241,6
128,"Balanced Option",0.74896620570165,2
128,"Equity-Priority Option",0.714885711596499,4
128,"Resilience-Priority Option",0.720013336996931,3
128,"Low-Cost Minimum Option",0.607222301356948,5
128,"Adaptive Portfolio Option",0.825182586311589,1
129,"Efficiency-First Option",0.584404618720488,6
129,"Balanced Option",0.749625964208362,2
129,"Equity-Priority Option",0.721882041850867,3
129,"Resilience-Priority Option",0.707103576577118,4
129,"Low-Cost Minimum Option",0.605755898433181,5
129,"Adaptive Portfolio Option",0.831227284743741,1
130,"Efficiency-First Option",0.57089496908668,6
130,"Balanced Option",0.758140560521108,3
130,"Equity-Priority Option",0.714818750569187,4
130,"Resilience-Priority Option",0.763525864953895,2
130,"Low-Cost Minimum Option",0.572072996482802,5
130,"Adaptive Portfolio Option",0.838628385136684,1
131,"Efficiency-First Option",0.533066416967733,6
131,"Balanced Option",0.750654232381501,2
131,"Equity-Priority Option",0.7419069810699,4
131,"Resilience-Priority Option",0.746513676452564,3
131,"Low-Cost Minimum Option",0.54846629441003,5
131,"Adaptive Portfolio Option",0.849249163485133,1
132,"Efficiency-First Option",0.54566257035787,6
132,"Balanced Option",0.751448359137773,2
132,"Equity-Priority Option",0.725965002100333,4
132,"Resilience-Priority Option",0.750990240281958,3
132,"Low-Cost Minimum Option",0.560192351323637,5
132,"Adaptive Portfolio Option",0.846701113679913,1
133,"Efficiency-First Option",0.559588616245965,6
133,"Balanced Option",0.755138993732284,3
133,"Equity-Priority Option",0.717865059852323,4
133,"Resilience-Priority Option",0.758347939617487,2
133,"Low-Cost Minimum Option",0.565872249281656,5
133,"Adaptive Portfolio Option",0.838767566081912,1
134,"Efficiency-First Option",0.52354340922808,6
134,"Balanced Option",0.746422951673507,3
134,"Equity-Priority Option",0.752440603639467,2
134,"Resilience-Priority Option",0.73473837005112,4
134,"Low-Cost Minimum Option",0.545291009981148,5
134,"Adaptive Portfolio Option",0.839518742355485,1
135,"Efficiency-First Option",0.564959627608692,6
135,"Balanced Option",0.753391678180781,2
135,"Equity-Priority Option",0.717804185190722,4
135,"Resilience-Priority Option",0.745410145499869,3
135,"Low-Cost Minimum Option",0.576393679757418,5
135,"Adaptive Portfolio Option",0.840045835005837,1
136,"Efficiency-First Option",0.593422471271213,6
136,"Balanced Option",0.755277557979944,2
136,"Equity-Priority Option",0.705635970343121,4
136,"Resilience-Priority Option",0.737828584780191,3
136,"Low-Cost Minimum Option",0.601663522664532,5
136,"Adaptive Portfolio Option",0.826041090525203,1
137,"Efficiency-First Option",0.549044685503956,6
137,"Balanced Option",0.75258436361819,3
137,"Equity-Priority Option",0.725548671187821,4
137,"Resilience-Priority Option",0.754026886391976,2
137,"Low-Cost Minimum Option",0.561493960028296,5
137,"Adaptive Portfolio Option",0.846460527388237,1
138,"Efficiency-First Option",0.531886649851087,6
138,"Balanced Option",0.752446171999249,3
138,"Equity-Priority Option",0.754934823589125,2
138,"Resilience-Priority Option",0.742690529652606,4
138,"Low-Cost Minimum Option",0.540710565439465,5
138,"Adaptive Portfolio Option",0.837355347511128,1
139,"Efficiency-First Option",0.578039032053308,6
139,"Balanced Option",0.751672222093486,2
139,"Equity-Priority Option",0.707858308981114,4
139,"Resilience-Priority Option",0.739424303854614,3
139,"Low-Cost Minimum Option",0.594669419381118,5
139,"Adaptive Portfolio Option",0.837196390706392,1
140,"Efficiency-First Option",0.591114586971399,6
140,"Balanced Option",0.754200755921881,2
140,"Equity-Priority Option",0.690708705495305,4
140,"Resilience-Priority Option",0.751230619981495,3
140,"Low-Cost Minimum Option",0.603401345274095,5
140,"Adaptive Portfolio Option",0.836653167420046,1
141,"Efficiency-First Option",0.589232333389047,6
141,"Balanced Option",0.749490695544383,2
141,"Equity-Priority Option",0.703714504583865,4
141,"Resilience-Priority Option",0.727953643350554,3
141,"Low-Cost Minimum Option",0.611006516073369,5
141,"Adaptive Portfolio Option",0.830019106850318,1
142,"Efficiency-First Option",0.517442169575512,6
142,"Balanced Option",0.754121345453582,4
142,"Equity-Priority Option",0.755837239496332,2
142,"Resilience-Priority Option",0.754472481631617,3
142,"Low-Cost Minimum Option",0.52229449039253,5
142,"Adaptive Portfolio Option",0.847750415549392,1
143,"Efficiency-First Option",0.542315146516907,6
143,"Balanced Option",0.747682477111295,2
143,"Equity-Priority Option",0.736768545588715,3
143,"Resilience-Priority Option",0.725648083222365,4
143,"Low-Cost Minimum Option",0.565271558434874,5
143,"Adaptive Portfolio Option",0.847087919585792,1
144,"Efficiency-First Option",0.564434036831807,6
144,"Balanced Option",0.751391536682727,2
144,"Equity-Priority Option",0.732754468717068,3
144,"Resilience-Priority Option",0.73081273564417,4
144,"Low-Cost Minimum Option",0.580746619769566,5
144,"Adaptive Portfolio Option",0.839025744572086,1
145,"Efficiency-First Option",0.528700717298414,6
145,"Balanced Option",0.754344064961596,3
145,"Equity-Priority Option",0.756578555720394,2
145,"Resilience-Priority Option",0.741920185837069,4
145,"Low-Cost Minimum Option",0.535462237634883,5
145,"Adaptive Portfolio Option",0.850294554622618,1
146,"Efficiency-First Option",0.602848782160412,6
146,"Balanced Option",0.750483783604441,2
146,"Equity-Priority Option",0.695708125987808,4
146,"Resilience-Priority Option",0.717834531018865,3
146,"Low-Cost Minimum Option",0.623909687093617,5
146,"Adaptive Portfolio Option",0.828911520802846,1
147,"Efficiency-First Option",0.521120978490499,6
147,"Balanced Option",0.756599202098198,3
147,"Equity-Priority Option",0.736069093866272,4
147,"Resilience-Priority Option",0.779776441892155,2
147,"Low-Cost Minimum Option",0.522105183232048,5
147,"Adaptive Portfolio Option",0.85575089990495,1
148,"Efficiency-First Option",0.572660683581079,6
148,"Balanced Option",0.750823596372649,2
148,"Equity-Priority Option",0.713700388791778,4
148,"Resilience-Priority Option",0.724380056569509,3
148,"Low-Cost Minimum Option",0.593763977367686,5
148,"Adaptive Portfolio Option",0.852382562984831,1
149,"Efficiency-First Option",0.554744645145391,6
149,"Balanced Option",0.750817862417389,2
149,"Equity-Priority Option",0.730689111714667,4
149,"Resilience-Priority Option",0.735822434528003,3
149,"Low-Cost Minimum Option",0.572333366128741,5
149,"Adaptive Portfolio Option",0.84651993562675,1
150,"Efficiency-First Option",0.576493569873899,6
150,"Balanced Option",0.751330654848457,2
150,"Equity-Priority Option",0.713504595710076,4
150,"Resilience-Priority Option",0.733670332714237,3
150,"Low-Cost Minimum Option",0.592967865339884,5
150,"Adaptive Portfolio Option",0.833449871422298,1
151,"Efficiency-First Option",0.566464505866431,6
151,"Balanced Option",0.757318281940236,2
151,"Equity-Priority Option",0.738481589979256,3
151,"Resilience-Priority Option",0.738146137173564,4
151,"Low-Cost Minimum Option",0.568301035217402,5
151,"Adaptive Portfolio Option",0.833475545087851,1
152,"Efficiency-First Option",0.57906898786162,6
152,"Balanced Option",0.74909899372862,2
152,"Equity-Priority Option",0.706900226479399,4
152,"Resilience-Priority Option",0.733139221575423,3
152,"Low-Cost Minimum Option",0.600474972090064,5
152,"Adaptive Portfolio Option",0.831367353459861,1
153,"Efficiency-First Option",0.563371463761188,6
153,"Balanced Option",0.75812036929911,3
153,"Equity-Priority Option",0.712322639298365,4
153,"Resilience-Priority Option",0.764013630678093,2
153,"Low-Cost Minimum Option",0.565203653709245,5
153,"Adaptive Portfolio Option",0.847893471546324,1
154,"Efficiency-First Option",0.582215802627071,6
154,"Balanced Option",0.757539514256104,2
154,"Equity-Priority Option",0.709574366334265,4
154,"Resilience-Priority Option",0.754002905268682,3
154,"Low-Cost Minimum Option",0.584834819849699,5
154,"Adaptive Portfolio Option",0.831591927881901,1
155,"Efficiency-First Option",0.567474184527945,6
155,"Balanced Option",0.750754530242013,2
155,"Equity-Priority Option",0.706325494993042,4
