trial,alternative,decision_quality_score,architecture_score,minimum_component_score,outcome,favorable_outcome,review_trigger,case_classification
296,Fast Commitment,0.3998,0.3639,0.28,62.8987,False,True,weak process and weak outcome
297,Fast Commitment,0.3998,0.3639,0.28,85.0243,True,True,weak process with favorable outcome; possible luck
298,Fast Commitment,0.3998,0.3639,0.28,49.7163,False,True,weak process and weak outcome
299,Fast Commitment,0.3998,0.3639,0.28,107.6207,True,True,weak process with favorable outcome; possible luck
300,Fast Commitment,0.3998,0.3639,0.28,84.0636,True,True,weak process with favorable outcome; possible luck
301,Fast Commitment,0.3998,0.3639,0.28,90.1903,True,True,weak process with favorable outcome; possible luck
302,Fast Commitment,0.3998,0.3639,0.28,67.774,False,True,weak process and weak outcome
303,Fast Commitment,0.3998,0.3639,0.28,47.1439,False,True,weak process and weak outcome
304,Fast Commitment,0.3998,0.3639,0.28,77.5777,True,True,weak process with favorable outcome; possible luck
305,Fast Commitment,0.3998,0.3639,0.28,98.3812,True,True,weak process with favorable outcome; possible luck
306,Fast Commitment,0.3998,0.3639,0.28,76.4053,True,True,weak process with favorable outcome; possible luck
307,Fast Commitment,0.3998,0.3639,0.28,69.3449,False,True,weak process and weak outcome
308,Fast Commitment,0.3998,0.3639,0.28,53.4769,False,True,weak process and weak outcome
309,Fast Commitment,0.3998,0.3639,0.28,81.2063,True,True,weak process with favorable outcome; possible luck
310,Fast Commitment,0.3998,0.3639,0.28,100.5562,True,True,weak process with favorable outcome; possible luck
311,Fast Commitment,0.3998,0.3639,0.28,86.4246,True,True,weak process with favorable outcome; possible luck
312,Fast Commitment,0.3998,0.3639,0.28,82.3443,True,True,weak process with favorable outcome; possible luck
313,Fast Commitment,0.3998,0.3639,0.28,31.4196,False,True,weak process and weak outcome
314,Fast Commitment,0.3998,0.3639,0.28,85.4754,True,True,weak process with favorable outcome; possible luck
315,Fast Commitment,0.3998,0.3639,0.28,89.0024,True,True,weak process with favorable outcome; possible luck
316,Fast Commitment,0.3998,0.3639,0.28,100.9801,True,True,weak process with favorable outcome; possible luck
317,Fast Commitment,0.3998,0.3639,0.28,129.962,True,True,weak process with favorable outcome; possible luck
318,Fast Commitment,0.3998,0.3639,0.28,43.249,False,True,weak process and weak outcome
319,Fast Commitment,0.3998,0.3639,0.28,58.9058,False,True,weak process and weak outcome
320,Fast Commitment,0.3998,0.3639,0.28,73.0513,False,True,weak process and weak outcome
321,Fast Commitment,0.3998,0.3639,0.28,53.0416,False,True,weak process and weak outcome
322,Fast Commitment,0.3998,0.3639,0.28,39.3753,False,True,weak process and weak outcome
323,Fast Commitment,0.3998,0.3639,0.28,148.5236,True,True,weak process with favorable outcome; possible luck
324,Fast Commitment,0.3998,0.3639,0.28,64.8866,False,True,weak process and weak outcome
325,Fast Commitment,0.3998,0.3639,0.28,95.3277,True,True,weak process with favorable outcome; possible luck
326,Fast Commitment,0.3998,0.3639,0.28,101.8195,True,True,weak process with favorable outcome; possible luck
327,Fast Commitment,0.3998,0.3639,0.28,69.7782,False,True,weak process and weak outcome
328,Fast Commitment,0.3998,0.3639,0.28,110.3208,True,True,weak process with favorable outcome; possible luck
329,Fast Commitment,0.3998,0.3639,0.28,47.7113,False,True,weak process and weak outcome
330,Fast Commitment,0.3998,0.3639,0.28,83.9846,True,True,weak process with favorable outcome; possible luck
331,Fast Commitment,0.3998,0.3639,0.28,89.3705,True,True,weak process with favorable outcome; possible luck
332,Fast Commitment,0.3998,0.3639,0.28,90.4473,True,True,weak process with favorable outcome; possible luck
333,Fast Commitment,0.3998,0.3639,0.28,57.9511,False,True,weak process and weak outcome
334,Fast Commitment,0.3998,0.3639,0.28,74.2247,False,True,weak process and weak outcome
335,Fast Commitment,0.3998,0.3639,0.28,27.9393,False,True,weak process and weak outcome
336,Fast Commitment,0.3998,0.3639,0.28,100.3157,True,True,weak process with favorable outcome; possible luck
337,Fast Commitment,0.3998,0.3639,0.28,100.2833,True,True,weak process with favorable outcome; possible luck
338,Fast Commitment,0.3998,0.3639,0.28,59.112,False,True,weak process and weak outcome
339,Fast Commitment,0.3998,0.3639,0.28,75.3566,True,True,weak process with favorable outcome; possible luck
340,Fast Commitment,0.3998,0.3639,0.28,111.8547,True,True,weak process with favorable outcome; possible luck
341,Fast Commitment,0.3998,0.3639,0.28,89.7539,True,True,weak process with favorable outcome; possible luck
342,Fast Commitment,0.3998,0.3639,0.28,65.4912,False,True,weak process and weak outcome
343,Fast Commitment,0.3998,0.3639,0.28,126.8429,True,True,weak process with favorable outcome; possible luck
344,Fast Commitment,0.3998,0.3639,0.28,89.34,True,True,weak process with favorable outcome; possible luck
345,Fast Commitment,0.3998,0.3639,0.28,64.9065,False,True,weak process and weak outcome
346,Fast Commitment,0.3998,0.3639,0.28,81.8066,True,True,weak process with favorable outcome; possible luck
347,Fast Commitment,0.3998,0.3639,0.28,92.4781,True,True,weak process with favorable outcome; possible luck
348,Fast Commitment,0.3998,0.3639,0.28,70.1736,False,True,weak process and weak outcome
349,Fast Commitment,0.3998,0.3639,0.28,72.4814,False,True,weak process and weak outcome
350,Fast Commitment,0.3998,0.3639,0.28,105.9199,True,True,weak process with favorable outcome; possible luck
351,Fast Commitment,0.3998,0.3639,0.28,90.3197,True,True,weak process with favorable outcome; possible luck
352,Fast Commitment,0.3998,0.3639,0.28,86.4817,True,True,weak process with favorable outcome; possible luck
353,Fast Commitment,0.3998,0.3639,0.28,69.5961,False,True,weak process and weak outcome
354,Fast Commitment,0.3998,0.3639,0.28,67.3879,False,True,weak process and weak outcome
355,Fast Commitment,0.3998,0.3639,0.28,110.7259,True,True,weak process with favorable outcome; possible luck
356,Fast Commitment,0.3998,0.3639,0.28,95.6295,True,True,weak process with favorable outcome; possible luck
357,Fast Commitment,0.3998,0.3639,0.28,87.3788,True,True,weak process with favorable outcome; possible luck
358,Fast Commitment,0.3998,0.3639,0.28,81.4529,True,True,weak process with favorable outcome; possible luck
359,Fast Commitment,0.3998,0.3639,0.28,68.1266,False,True,weak process and weak outcome
360,Fast Commitment,0.3998,0.3639,0.28,61.2615,False,True,weak process and weak outcome
361,Fast Commitment,0.3998,0.3639,0.28,78.4937,True,True,weak process with favorable outcome; possible luck
362,Fast Commitment,0.3998,0.3639,0.28,101.4481,True,True,weak process with favorable outcome; possible luck
363,Fast Commitment,0.3998,0.3639,0.28,66.2568,False,True,weak process and weak outcome
364,Fast Commitment,0.3998,0.3639,0.28,99.5386,True,True,weak process with favorable outcome; possible luck
365,Fast Commitment,0.3998,0.3639,0.28,74.8371,False,True,weak process and weak outcome
366,Fast Commitment,0.3998,0.3639,0.28,122.1053,True,True,weak process with favorable outcome; possible luck
367,Fast Commitment,0.3998,0.3639,0.28,59.1058,False,True,weak process and weak outcome
368,Fast Commitment,0.3998,0.3639,0.28,77.4629,True,True,weak process with favorable outcome; possible luck
369,Fast Commitment,0.3998,0.3639,0.28,74.8169,False,True,weak process and weak outcome
370,Fast Commitment,0.3998,0.3639,0.28,28.6696,False,True,weak process and weak outcome
371,Fast Commitment,0.3998,0.3639,0.28,74.0196,False,True,weak process and weak outcome
372,Fast Commitment,0.3998,0.3639,0.28,73.369,False,True,weak process and weak outcome
373,Fast Commitment,0.3998,0.3639,0.28,85.7107,True,True,weak process with favorable outcome; possible luck
374,Fast Commitment,0.3998,0.3639,0.28,95.0801,True,True,weak process with favorable outcome; possible luck
375,Fast Commitment,0.3998,0.3639,0.28,90.237,True,True,weak process with favorable outcome; possible luck
376,Fast Commitment,0.3998,0.3639,0.28,103.7122,True,True,weak process with favorable outcome; possible luck
377,Fast Commitment,0.3998,0.3639,0.28,92.1651,True,True,weak process with favorable outcome; possible luck
378,Fast Commitment,0.3998,0.3639,0.28,66.752,False,True,weak process and weak outcome
379,Fast Commitment,0.3998,0.3639,0.28,102.4903,True,True,weak process with favorable outcome; possible luck
380,Fast Commitment,0.3998,0.3639,0.28,93.7883,True,True,weak process with favorable outcome; possible luck
381,Fast Commitment,0.3998,0.3639,0.28,88.0522,True,True,weak process with favorable outcome; possible luck
382,Fast Commitment,0.3998,0.3639,0.28,75.8277,True,True,weak process with favorable outcome; possible luck
383,Fast Commitment,0.3998,0.3639,0.28,78.0374,True,True,weak process with favorable outcome; possible luck
384,Fast Commitment,0.3998,0.3639,0.28,84.7334,True,True,weak process with favorable outcome; possible luck
385,Fast Commitment,0.3998,0.3639,0.28,78.3868,True,True,weak process with favorable outcome; possible luck
386,Fast Commitment,0.3998,0.3639,0.28,55.8992,False,True,weak process and weak outcome
387,Fast Commitment,0.3998,0.3639,0.28,89.8008,True,True,weak process with favorable outcome; possible luck
388,Fast Commitment,0.3998,0.3639,0.28,99.971,True,True,weak process with favorable outcome; possible luck
389,Fast Commitment,0.3998,0.3639,0.28,91.168,True,True,weak process with favorable outcome; possible luck
390,Fast Commitment,0.3998,0.3639,0.28,110.7885,True,True,weak process with favorable outcome; possible luck
391,Fast Commitment,0.3998,0.3639,0.28,93.6219,True,True,weak process with favorable outcome; possible luck
392,Fast Commitment,0.3998,0.3639,0.28,118.2941,True,True,weak process with favorable outcome; possible luck
393,Fast Commitment,0.3998,0.3639,0.28,106.179,True,True,weak process with favorable outcome; possible luck
394,Fast Commitment,0.3998,0.3639,0.28,83.2253,True,True,weak process with favorable outcome; possible luck
395,Fast Commitment,0.3998,0.3639,0.28,130.7135,True,True,weak process with favorable outcome; possible luck
396,Fast Commitment,0.3998,0.3639,0.28,110.5523,True,True,weak process with favorable outcome; possible luck
397,Fast Commitment,0.3998,0.3639,0.28,58.4553,False,True,weak process and weak outcome
398,Fast Commitment,0.3998,0.3639,0.28,63.9872,False,True,weak process and weak outcome
399,Fast Commitment,0.3998,0.3639,0.28,94.6705,True,True,weak process with favorable outcome; possible luck
400,Fast Commitment,0.3998,0.3639,0.28,63.1578,False,True,weak process and weak outcome
401,Fast Commitment,0.3998,0.3639,0.28,100.5023,True,True,weak process with favorable outcome; possible luck
402,Fast Commitment,0.3998,0.3639,0.28,61.4463,False,True,weak process and weak outcome
403,Fast Commitment,0.3998,0.3639,0.28,76.0363,True,True,weak process with favorable outcome; possible luck
404,Fast Commitment,0.3998,0.3639,0.28,108.695,True,True,weak process with favorable outcome; possible luck
405,Fast Commitment,0.3998,0.3639,0.28,101.5687,True,True,weak process with favorable outcome; possible luck
406,Fast Commitment,0.3998,0.3639,0.28,54.8402,False,True,weak process and weak outcome
407,Fast Commitment,0.3998,0.3639,0.28,112.4162,True,True,weak process with favorable outcome; possible luck
408,Fast Commitment,0.3998,0.3639,0.28,66.1518,False,True,weak process and weak outcome
409,Fast Commitment,0.3998,0.3639,0.28,80.1925,True,True,weak process with favorable outcome; possible luck
410,Fast Commitment,0.3998,0.3639,0.28,24.8665,False,True,weak process and weak outcome
411,Fast Commitment,0.3998,0.3639,0.28,66.8005,False,True,weak process and weak outcome
412,Fast Commitment,0.3998,0.3639,0.28,56.0204,False,True,weak process and weak outcome
413,Fast Commitment,0.3998,0.3639,0.28,113.9711,True,True,weak process with favorable outcome; possible luck
414,Fast Commitment,0.3998,0.3639,0.28,107.8237,True,True,weak process with favorable outcome; possible luck
415,Fast Commitment,0.3998,0.3639,0.28,68.2398,False,True,weak process and weak outcome
416,Fast Commitment,0.3998,0.3639,0.28,105.9106,True,True,weak process with favorable outcome; possible luck
417,Fast Commitment,0.3998,0.3639,0.28,106.9971,True,True,weak process with favorable outcome; possible luck
418,Fast Commitment,0.3998,0.3639,0.28,77.5392,True,True,weak process with favorable outcome; possible luck
419,Fast Commitment,0.3998,0.3639,0.28,94.7976,True,True,weak process with favorable outcome; possible luck
420,Fast Commitment,0.3998,0.3639,0.28,42.5955,False,True,weak process and weak outcome
421,Fast Commitment,0.3998,0.3639,0.28,76.5596,True,True,weak process with favorable outcome; possible luck
422,Fast Commitment,0.3998,0.3639,0.28,94.9248,True,True,weak process with favorable outcome; possible luck
423,Fast Commitment,0.3998,0.3639,0.28,72.396,False,True,weak process and weak outcome
424,Fast Commitment,0.3998,0.3639,0.28,96.4007,True,True,weak process with favorable outcome; possible luck
425,Fast Commitment,0.3998,0.3639,0.28,106.2854,True,True,weak process with favorable outcome; possible luck
426,Fast Commitment,0.3998,0.3639,0.28,91.4533,True,True,weak process with favorable outcome; possible luck
427,Fast Commitment,0.3998,0.3639,0.28,78.8036,True,True,weak process with favorable outcome; possible luck
428,Fast Commitment,0.3998,0.3639,0.28,94.4758,True,True,weak process with favorable outcome; possible luck
429,Fast Commitment,0.3998,0.3639,0.28,52.9647,False,True,weak process and weak outcome
430,Fast Commitment,0.3998,0.3639,0.28,44.9792,False,True,weak process and weak outcome
431,Fast Commitment,0.3998,0.3639,0.28,90.1102,True,True,weak process with favorable outcome; possible luck
432,Fast Commitment,0.3998,0.3639,0.28,62.7746,False,True,weak process and weak outcome
433,Fast Commitment,0.3998,0.3639,0.28,113.4244,True,True,weak process with favorable outcome; possible luck
434,Fast Commitment,0.3998,0.3639,0.28,131.4383,True,True,weak process with favorable outcome; possible luck
435,Fast Commitment,0.3998,0.3639,0.28,96.5423,True,True,weak process with favorable outcome; possible luck
436,Fast Commitment,0.3998,0.3639,0.28,64.5043,False,True,weak process and weak outcome
437,Fast Commitment,0.3998,0.3639,0.28,75.6578,True,True,weak process with favorable outcome; possible luck
438,Fast Commitment,0.3998,0.3639,0.28,112.4135,True,True,weak process with favorable outcome; possible luck
439,Fast Commitment,0.3998,0.3639,0.28,75.6934,True,True,weak process with favorable outcome; possible luck
440,Fast Commitment,0.3998,0.3639,0.28,107.1478,True,True,weak process with favorable outcome; possible luck
