"case_id","domain","forecast_probability","confidence","evidence_quality","estimated_duration","estimated_cost","interval_width_factor","outcome","brier_score","accuracy_proxy","confidence_error","actual_duration","actual_cost","duration_planning_error","cost_planning_error","duration_lower","duration_upper","cost_lower","cost_upper","duration_interval_hit","cost_interval_hit","probability_bin","confidence_flag","review_flag"
80,"Infrastructure",0.185314519295935,0.566054523889907,"medium",247.288250860292,1513962.97160536,0.131076720263809,0,0.0343414710618833,0.965658528938117,-0.39960400504821,308.712643228578,992406.240685484,0.24839187528965,-0.3444976797331,214.874517977751,279.701983742834,1315517.67068648,1712408.27252424,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
81,"Organizational Strategy",0.815371873311233,0.953816129227634,"medium",244.903745524352,4495049.62291103,0.189975672413129,1,0.0340875451646035,0.965912454835397,-0.0120963256077621,343.541331664221,8727943.77012911,0.402760627154477,0.941679069713322,198.37799179187,291.429499256835,3641099.54826812,5348999.69755393,FALSE,FALSE,"[0.8,0.9)","approximately calibrated","review"
82,"Healthcare",0.442119793558959,0.815101879753638,"high",272.231928666588,4251416.75020568,0.188182551716454,0,0.195469911856616,0.804530088143384,0.0105717916102545,234.056277576122,7076450.54055559,-0.140232085477458,0.664492322521248,221.002629671418,323.461227661758,3451374.2977419,5051459.20266946,TRUE,FALSE,"[0.4,0.5)","approximately calibrated","review"
83,"Healthcare",0.756713921728078,0.796177790083457,"low",265.346573269926,3179500.47694612,0.295631581521593,0,0.572615959337088,0.427384040662912,0.368793749420545,216.826103414946,3133793.92493161,-0.182856967991148,-0.014375387689331,186.901746162803,343.79140037705,2239539.72249788,4119461.23139436,TRUE,TRUE,"[0.7,0.8)","overconfident","review"
84,"Public Policy",0.908739172841888,0.648422355814837,"medium",155.635273073567,3746139.21833225,0.296929508575704,1,0.00832853857358281,0.991671461426417,-0.34324910561158,147.373570507516,7052424.82517462,-0.0530837412554029,0.882584819769274,109.422567922787,201.847978224347,2633799.94117668,4858478.49548781,TRUE,FALSE,"[0.9,1]","underconfident","review"
85,"Healthcare",0.325648634543177,0.605408542423975,"high",344.629968503723,3911689.88924474,0.233846970903687,0,0.106047033179835,0.893952966820165,-0.28854442439619,581.462655390963,2633558.796283,0.687208625284373,-0.326746528776727,264.039294286494,425.220642720952,2996953.05753027,4826426.7209592,FALSE,FALSE,"[0.3,0.4)","underconfident","review"
86,"AI Governance",0.804902873584069,0.901660965608899,"low",123.742485024268,4896494.50851139,0.257055538427085,0,0.647868635903892,0.352131364096108,0.549529601512791,146.675943370686,5841595.17739115,0.185332130205082,0.193015772250318,91.9337939100492,155.551176138486,3637823.47622073,6155165.54080204,TRUE,TRUE,"[0.8,0.9)","overconfident","review"
87,"Organizational Strategy",0.65561192962341,0.777635481772013,"medium",308.668627513107,4510878.21857072,0.0626869571395218,1,0.118603143017711,0.881396856982289,-0.103761375210276,352.700484650511,9566136.90088784,0.142650898771805,1.12068170262395,289.319130489878,328.018124536336,4228104.98902158,4793651.44811987,FALSE,FALSE,"[0.6,0.7)","approximately calibrated","review"
88,"AI Governance",0.778737819194794,0.943218468402047,"high",49.3445349473041,707983.297342435,0.108622128795832,0,0.606432591044263,0.393567408955737,0.54965105944631,55.3904804562041,1047651.01508519,0.122525128980476,0.479767981840487,43.9846265168875,54.7044433777206,631080.644433206,784885.950251663,FALSE,FALSE,"[0.7,0.8)","overconfident","review"
89,"Infrastructure",0.258228736487217,0.794801478784066,"low",241.881716996431,4762010.48030052,0.113779061776586,0,0.0666820803477847,0.933317919652215,-0.13851644086815,299.36418295545,6733463.48245311,0.237647006449301,0.413995939384864,214.360642175668,269.402791817195,4220193.39568166,5303827.56491939,FALSE,FALSE,"[0.2,0.3)","approximately calibrated","review"
90,"Public Policy",0.741501438617706,0.598365010544658,"medium",278.84265700588,1945291.35366902,0.121822296653409,0,0.549824383472128,0.450175616527872,0.148189394016786,391.549334205084,1179615.78353437,0.404194531817372,-0.39360457172161,244.873404124485,312.811909887275,1708311.49330504,2182271.214033,FALSE,FALSE,"[0.7,0.8)","approximately calibrated","review"
91,"Infrastructure",0.725532313191798,0.9013727723388,"medium",120.656139048515,1645235.92151236,0.106633634143509,1,0.0753325111018455,0.924667488898155,-0.0232947165593544,146.194499304935,1245246.4763577,0.211662336105015,-0.243119810310834,107.790136460047,133.522141636983,1469798.43617805,1820673.40684667,FALSE,FALSE,"[0.7,0.8)","approximately calibrated","review"
92,"Healthcare",0.739017886342481,0.821619715436827,"high",357.246002566535,2993764.82393127,0.123259248631075,0,0.546147436334108,0.453852563665892,0.367767151770935,575.296185696256,2605504.9313751,0.610364235185839,-0.129689509828072,313.212128713729,401.279876419341,2624755.62115536,3362774.02670718,FALSE,FALSE,"[0.7,0.8)","overconfident","review"
93,"Healthcare",0.382722311804537,0.714459631345235,"high",244.223650567001,1774318.18053592,0.0815193153801374,0,0.146476367953009,0.853523632046991,-0.139064000701756,427.623064913647,1714648.9126249,0.750948624020883,-0.0336294068141683,224.314705773141,264.132595360861,1629676.9771921,1918959.38387974,FALSE,TRUE,"[0.3,0.4)","approximately calibrated","review"
94,"Financial Risk",0.148916330595966,0.567485074552242,"medium",42.1747934282757,3437332.77816791,0.227549680112861,0,0.0221760735181672,0.977823926481833,-0.410338851929591,69.8754164440052,7233355.24653885,0.656805185373068,1.10435116799899,32.5779326748456,51.7716541817059,2655168.80405435,4219496.75228147,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
95,"AI Governance",0.673253130388912,0.510293570442591,"medium",216.349092070013,1918431.83394521,0.26198352711508,0,0.453269777578469,0.546730222421531,-0.0364366519789401,273.730113295183,2154811.82357852,0.265224229397739,0.123215214348897,159.669193841366,273.028990298661,1415834.2955584,2421029.37233203,FALSE,TRUE,"[0.6,0.7)","approximately calibrated","review"
96,"AI Governance",0.135334647144191,0.847062686625868,"medium",277.338352035731,2155547.82473482,0.296550654061139,0,0.0183154667176427,0.981684533282357,-0.134621846656489,508.640278557308,2007249.48301096,0.834006277255794,-0.0687984465119012,195.093482343297,359.583221728165,1516318.70744965,2794776.94202,FALSE,TRUE,"[0.1,0.2)","approximately calibrated","review"
97,"Organizational Strategy",0.647028577129822,0.54746030712733,"medium",41.1076924484223,4336384.84380208,0.298348672816064,1,0.124588825362998,0.875411174637002,-0.327950867509672,51.769870183927,4881877.72754844,0.259371837737731,0.12579438942695,28.8432669639046,53.3721179329401,3042630.18083403,5630139.50677013,TRUE,TRUE,"[0.6,0.7)","underconfident","acceptable"
98,"Financial Risk",0.354663830890786,0.541259546526708,"low",58.215249851346,4603578.11469585,0.161837451928295,0,0.125786432942128,0.874213567057872,-0.332954020531164,74.5700666674808,8434139.3917557,0.280936985719329,0.832083475423535,48.7938421520351,67.6366575506569,3858546.76286061,5348609.46653109,FALSE,FALSE,"[0.3,0.4)","underconfident","review"
99,"Organizational Strategy",0.434416418429464,0.595870058147702,"high",50.6542953953613,3626146.12693433,0.0682669919449836,0,0.188717624601083,0.811282375398917,-0.215412317251214,63.1131462321022,4898914.39335194,0.245958427404794,0.350997511369917,47.1962790196273,54.1123117710952,3378600.03849557,3873692.21537309,FALSE,FALSE,"[0.4,0.5)","underconfident","review"
100,"Infrastructure",0.884978622896597,0.98281359387096,"medium",148.141594383633,3989615.81464391,0.210370989469811,1,0.0132299171907633,0.986770082809237,-0.0039564889382766,221.006547867509,4141472.09953867,0.491860194883433,0.0380628842349597,116.976900591512,179.306288175753,3150316.38811286,4828915.24117496,FALSE,TRUE,"[0.8,0.9)","approximately calibrated","review"
101,"AI Governance",0.677335124684032,0.825870935441926,"medium",42.1859735436738,4171473.44122641,0.248634198924992,0,0.458782871130733,0.541217128869267,0.284653806572659,41.8965015328049,2279235.84312311,-0.00686180705464028,-0.453613723007901,31.6970978057715,52.674849281576,3134302.4838302,5208644.39862262,TRUE,FALSE,"[0.6,0.7)","overconfident","review"
102,"Public Policy",0.70991436195327,0.98422497597523,"low",179.500158583978,3770543.42119955,0.20107817138778,1,0.0841496774009786,0.915850322599021,0.0683746533762088,169.464880087888,5698853.57093186,-0.0559067945970365,0.511414386289935,143.406594932095,215.593722235861,3012369.44492651,4528717.39747258,TRUE,FALSE,"[0.7,0.8)","approximately calibrated","review"
103,"Infrastructure",0.709566127858125,0.690063549419865,"medium",338.667195858434,3130422.48359416,0.0857776455930434,1,0.0843518340873232,0.915648165912677,-0.225584616492812,663.313372927346,3264829.21450425,0.958599418659425,0.0429356521729846,309.617121158099,367.717270558768,2861902.21323992,3398942.75394839,FALSE,TRUE,"[0.7,0.8)","underconfident","review"
104,"Public Policy",0.29394625009736,0.898826963372994,"medium",231.9204003911,2050258.10587686,0.295594846957829,0,0.0864043979463,0.9135956020537,-0.0147686386807059,185.242565471939,2639389.32640331,-0.201266619238523,0.287344904935515,163.365925131094,300.474875651106,1444212.37484614,2656303.83690757,TRUE,TRUE,"[0.2,0.3)","approximately calibrated","acceptable"
105,"Public Policy",0.447457849048078,0.632048095993232,"high",275.160935136955,1993834.88700259,0.265772441762965,1,0.305302828578576,0.694697171421424,-0.0626490754281915,486.028289788457,2243821.47588609,0.766341902954165,0.125379784711919,202.030741527826,348.291128746085,1463928.52061173,2523741.25339346,FALSE,TRUE,"[0.4,0.5)","approximately calibrated","review"
106,"AI Governance",0.585446868475992,0.733971141253132,"medium",147.460147248348,4434267.48600323,0.0702156763407402,0,0.342748035808346,0.657251964191654,0.0767191770614781,109.040791180326,4840169.43345812,-0.260540605614053,0.0915375422741463,137.106133276,157.814161220696,4122912.39539776,4745622.5766087,FALSE,FALSE,"[0.5,0.6)","approximately calibrated","review"
107,"Organizational Strategy",0.847532626567408,0.597552089791279,"low",33.1407011731062,456109.244120307,0.196824140509125,1,0.0232462999614333,0.976753700038567,-0.379201610247287,68.464329839765,629969.754466765,1.06586847641365,0.381181729131099,26.6178111488398,39.6635911973726,366335.934168061,545882.554072553,FALSE,FALSE,"[0.8,0.9)","underconfident","review"
108,"Financial Risk",0.605476322828326,0.86560064308811,"medium",281.61671656766,3266777.60730963,0.138706717186142,1,0.155648931849059,0.844351068150941,0.0212495749371687,332.148318656662,4198492.3950157,0.17943395798687,0.285209126455775,242.55458630782,320.6788468275,2813653.60962251,3719901.60499675,FALSE,FALSE,"[0.6,0.7)","approximately calibrated","review"
109,"Public Policy",0.880423373891972,0.774926687639672,"high",257.72005651379,316235.632356256,0.147124147927389,1,0.0142985695113791,0.985701430488621,-0.210774742848949,638.240073500127,375207.270771728,1.47648585109625,0.186480055950928,219.8032127954,295.63690023218,269709.734401563,362761.530310949,FALSE,FALSE,"[0.8,0.9)","underconfident","review"
110,"Healthcare",0.398676167393569,0.605757657361683,"medium",142.319326254074,1405133.72705318,0.236947257898282,0,0.158942686447625,0.841057313552375,-0.235299656190692,189.136107391948,3094644.74314135,0.328955893553733,1.20238450160283,108.59715215224,176.041500355907,1072191.14344754,1738076.31065882,FALSE,FALSE,"[0.3,0.4)","underconfident","review"
111,"AI Governance",0.315890146419406,0.596659673205577,"low",206.025072687771,4891459.86677613,0.240290917234961,1,0.468006291766062,0.531993708233938,0.0646659649716388,205.989339344464,4098527.67879502,-0.000173441721634799,-0.162105426514255,156.519118998227,255.531026377315,3716086.4887705,6066833.24478177,TRUE,TRUE,"[0.3,0.4)","approximately calibrated","review"
112,"Organizational Strategy",0.706994814740028,0.52827054644702,"high",223.716195720481,2571504.37447708,0.0971833705669269,1,0.0858520385892304,0.91414796141077,-0.38587741496375,349.163528631415,3610892.55451907,0.560743188515832,0.404194599223012,201.974701769954,245.457689671007,2321596.9119378,2821411.83701636,FALSE,FALSE,"[0.7,0.8)","underconfident","review"
113,"Public Policy",0.285699915175792,0.669218649230897,"high",163.623079668032,2557743.65046527,0.296615990472492,0,0.0816244415314547,0.918375558468545,-0.249156909237648,212.542665562742,3430306.56223412,0.29897729583113,0.341145568520959,115.089857828139,212.156301507925,1799075.98420779,3316411.31672276,FALSE,FALSE,"[0.2,0.3)","underconfident","review"
114,"AI Governance",0.476860805484466,0.804805389253888,"medium",310.285420801956,2513076.96846779,0.0941419937415049,0,0.227396227807294,0.772603772192706,0.0322016170611822,460.372812422888,2347314.98097215,0.483707520749829,-0.0659597734472509,281.074532658738,339.496308945174,2276490.89223038,2749663.04470521,FALSE,TRUE,"[0.4,0.5)","approximately calibrated","review"
115,"Organizational Strategy",0.691780779650435,0.585071167107671,"high",106.473919155542,3587102.50528529,0.28025870451238,1,0.0949990877928938,0.905000912207106,-0.319929745099435,137.797805576015,2381150.16283517,0.294193044352144,-0.336191213011965,76.6336765086538,136.31416180243,2581785.80420092,4592419.20636966,FALSE,FALSE,"[0.6,0.7)","underconfident","review"
116,"AI Governance",0.672478520777076,0.502889179736376,"high",309.735332105774,318201.078963466,0.299891063838731,0,0.452227360906525,0.547772639093475,-0.0448834593570994,563.325632423311,435868.173848986,0.818732233721838,0.369788484906519,216.848473852131,402.622190359418,222775.41887848,413626.739048452,FALSE,FALSE,"[0.6,0.7)","approximately calibrated","review"
117,"Public Policy",0.253458298300393,0.540439649808686,"high",64.2423689598218,3805936.98965386,0.155517758696806,0,0.064241108977331,0.935758891022669,-0.395319241213983,102.685281550037,5662986.14434208,0.598404343000769,0.487934813355151,54.251539725817,74.2331981938265,3214046.19928162,4397827.78002609,FALSE,FALSE,"[0.2,0.3)","underconfident","review"
118,"Healthcare",0.721983400010504,0.593103166001383,"medium",223.589319139719,2477001.69929303,0.195230137160979,1,0.0772932298697195,0.92270677013028,-0.329603604128897,238.154836747042,3766286.96379377,0.0651440670930319,0.520502373845248,179.937945696342,267.240692583096,1993416.31779207,2960587.08079399,TRUE,FALSE,"[0.7,0.8)","underconfident","review"
119,"Financial Risk",0.377578535140492,0.906826331554912,"medium",299.952709136996,4637186.56818382,0.243747717014048,0,0.14256555019884,0.85743444980116,0.0493918817537518,386.504909367427,5946842.9501136,0.288552820474445,0.282424776892837,226.839921072675,373.065497201318,3506882.92882081,5767490.20754684,FALSE,FALSE,"[0.3,0.4)","approximately calibrated","review"
120,"Healthcare",0.39956090261694,0.694798800244462,"high",292.99450749415,2423842.18364023,0.100300608738326,0,0.159648914900064,0.840351085099936,-0.145552284855474,575.275592148128,3254238.82500796,0.963434731484224,0.342595176770384,263.606980035501,322.382034952799,2180729.33713548,2666955.03014497,FALSE,FALSE,"[0.3,0.4)","approximately calibrated","review"
121,"Healthcare",0.770644205796998,0.545979784526862,"medium",124.46724880836,3710252.40949821,0.0842388425488025,0,0.593892491928486,0.406107508071514,0.139872276455348,158.365917514382,4324343.76941619,0.272350108406556,0.165512017011542,113.98227183351,134.95222578321,3397705.04095817,4022799.77803824,FALSE,FALSE,"[0.7,0.8)","approximately calibrated","review"
122,"Public Policy",0.409856508939993,0.936024954081513,"low",322.699931057869,3639471.00318037,0.213748355698772,0,0.167982357920478,0.832017642079522,0.104007312001991,562.573646967995,3871694.18054473,0.743333644738557,0.0638068491716064,253.723351410142,391.676510705595,2861540.06063721,4417401.94572353,FALSE,TRUE,"[0.4,0.5)","approximately calibrated","review"
123,"Financial Risk",0.340686794486828,0.759263181709684,"high",179.874449173221,2601543.23007446,0.216616912989411,0,0.11606749193771,0.88393250806229,-0.124669326352605,300.834383239273,3975286.22719419,0.672468683695956,0.528049267542024,140.910601267647,218.838297078795,2038004.96656723,3165081.49358169,FALSE,FALSE,"[0.3,0.4)","approximately calibrated","review"
