trial,strategy,realized_value,best_trial_value,regret,review_trigger
144,Conservative Baseline,73.0,151.0,78.0,False
145,Immediate Action,125.0,151.0,26.0,True
145,Staged Learning,151.0,151.0,0.0,False
145,Delay Without Learning,95.0,151.0,56.0,False
145,Conservative Baseline,73.0,151.0,78.0,False
146,Immediate Action,125.0,125.0,0.0,True
146,Staged Learning,-14.0,125.0,139.0,True
146,Delay Without Learning,95.0,125.0,30.0,False
146,Conservative Baseline,73.0,125.0,52.0,False
147,Immediate Action,125.0,151.0,26.0,True
147,Staged Learning,151.0,151.0,0.0,False
147,Delay Without Learning,95.0,151.0,56.0,False
147,Conservative Baseline,73.0,151.0,78.0,False
148,Immediate Action,-35.0,95.0,130.0,True
148,Staged Learning,-14.0,95.0,109.0,True
148,Delay Without Learning,95.0,95.0,0.0,False
148,Conservative Baseline,73.0,95.0,22.0,False
149,Immediate Action,125.0,151.0,26.0,True
149,Staged Learning,151.0,151.0,0.0,False
149,Delay Without Learning,95.0,151.0,56.0,False
149,Conservative Baseline,73.0,151.0,78.0,False
150,Immediate Action,125.0,125.0,0.0,True
150,Staged Learning,-14.0,125.0,139.0,True
150,Delay Without Learning,95.0,125.0,30.0,False
150,Conservative Baseline,73.0,125.0,52.0,False
151,Immediate Action,-35.0,151.0,186.0,True
151,Staged Learning,151.0,151.0,0.0,False
151,Delay Without Learning,95.0,151.0,56.0,False
151,Conservative Baseline,73.0,151.0,78.0,False
152,Immediate Action,-35.0,151.0,186.0,True
152,Staged Learning,151.0,151.0,0.0,False
152,Delay Without Learning,95.0,151.0,56.0,False
152,Conservative Baseline,73.0,151.0,78.0,False
153,Immediate Action,125.0,125.0,0.0,True
153,Staged Learning,-14.0,125.0,139.0,True
153,Delay Without Learning,95.0,125.0,30.0,False
153,Conservative Baseline,73.0,125.0,52.0,False
154,Immediate Action,125.0,151.0,26.0,True
154,Staged Learning,151.0,151.0,0.0,False
154,Delay Without Learning,20.0,151.0,131.0,True
154,Conservative Baseline,73.0,151.0,78.0,False
155,Immediate Action,125.0,125.0,0.0,True
155,Staged Learning,-14.0,125.0,139.0,True
155,Delay Without Learning,95.0,125.0,30.0,False
155,Conservative Baseline,73.0,125.0,52.0,False
156,Immediate Action,125.0,151.0,26.0,True
156,Staged Learning,151.0,151.0,0.0,False
156,Delay Without Learning,95.0,151.0,56.0,False
156,Conservative Baseline,73.0,151.0,78.0,False
157,Immediate Action,125.0,125.0,0.0,True
157,Staged Learning,-14.0,125.0,139.0,True
157,Delay Without Learning,20.0,125.0,105.0,True
157,Conservative Baseline,73.0,125.0,52.0,False
158,Immediate Action,-35.0,151.0,186.0,True
158,Staged Learning,151.0,151.0,0.0,False
158,Delay Without Learning,20.0,151.0,131.0,True
158,Conservative Baseline,73.0,151.0,78.0,False
159,Immediate Action,125.0,151.0,26.0,True
159,Staged Learning,151.0,151.0,0.0,False
159,Delay Without Learning,20.0,151.0,131.0,True
159,Conservative Baseline,73.0,151.0,78.0,False
160,Immediate Action,125.0,151.0,26.0,True
160,Staged Learning,151.0,151.0,0.0,False
160,Delay Without Learning,20.0,151.0,131.0,True
160,Conservative Baseline,73.0,151.0,78.0,False
161,Immediate Action,125.0,125.0,0.0,True
161,Staged Learning,-14.0,125.0,139.0,True
161,Delay Without Learning,95.0,125.0,30.0,False
161,Conservative Baseline,73.0,125.0,52.0,False
162,Immediate Action,-35.0,95.0,130.0,True
162,Staged Learning,-14.0,95.0,109.0,True
162,Delay Without Learning,95.0,95.0,0.0,False
162,Conservative Baseline,58.0,95.0,37.0,True
163,Immediate Action,125.0,125.0,0.0,True
163,Staged Learning,-14.0,125.0,139.0,True
163,Delay Without Learning,95.0,125.0,30.0,False
163,Conservative Baseline,73.0,125.0,52.0,False
164,Immediate Action,-35.0,58.0,93.0,True
164,Staged Learning,-14.0,58.0,72.0,True
164,Delay Without Learning,20.0,58.0,38.0,True
164,Conservative Baseline,58.0,58.0,0.0,True
165,Immediate Action,-35.0,73.0,108.0,True
165,Staged Learning,-14.0,73.0,87.0,True
165,Delay Without Learning,20.0,73.0,53.0,True
165,Conservative Baseline,73.0,73.0,0.0,False
166,Immediate Action,125.0,125.0,0.0,True
166,Staged Learning,-14.0,125.0,139.0,True
166,Delay Without Learning,95.0,125.0,30.0,False
166,Conservative Baseline,73.0,125.0,52.0,False
167,Immediate Action,125.0,151.0,26.0,True
167,Staged Learning,151.0,151.0,0.0,False
167,Delay Without Learning,20.0,151.0,131.0,True
167,Conservative Baseline,73.0,151.0,78.0,False
168,Immediate Action,-35.0,95.0,130.0,True
168,Staged Learning,-14.0,95.0,109.0,True
168,Delay Without Learning,95.0,95.0,0.0,False
168,Conservative Baseline,73.0,95.0,22.0,False
169,Immediate Action,125.0,151.0,26.0,True
169,Staged Learning,151.0,151.0,0.0,False
169,Delay Without Learning,95.0,151.0,56.0,False
169,Conservative Baseline,73.0,151.0,78.0,False
170,Immediate Action,125.0,125.0,0.0,True
170,Staged Learning,-14.0,125.0,139.0,True
170,Delay Without Learning,95.0,125.0,30.0,False
170,Conservative Baseline,73.0,125.0,52.0,False
171,Immediate Action,-35.0,95.0,130.0,True
171,Staged Learning,-14.0,95.0,109.0,True
171,Delay Without Learning,95.0,95.0,0.0,False
171,Conservative Baseline,73.0,95.0,22.0,False
172,Immediate Action,125.0,125.0,0.0,True
172,Staged Learning,-14.0,125.0,139.0,True
172,Delay Without Learning,20.0,125.0,105.0,True
172,Conservative Baseline,73.0,125.0,52.0,False
173,Immediate Action,125.0,125.0,0.0,True
173,Staged Learning,-14.0,125.0,139.0,True
173,Delay Without Learning,20.0,125.0,105.0,True
173,Conservative Baseline,73.0,125.0,52.0,False
174,Immediate Action,-35.0,151.0,186.0,True
174,Staged Learning,151.0,151.0,0.0,False
174,Delay Without Learning,95.0,151.0,56.0,False
174,Conservative Baseline,58.0,151.0,93.0,True
175,Immediate Action,-35.0,151.0,186.0,True
175,Staged Learning,151.0,151.0,0.0,False
175,Delay Without Learning,95.0,151.0,56.0,False
175,Conservative Baseline,73.0,151.0,78.0,False
176,Immediate Action,125.0,125.0,0.0,True
176,Staged Learning,-14.0,125.0,139.0,True
176,Delay Without Learning,20.0,125.0,105.0,True
176,Conservative Baseline,73.0,125.0,52.0,False
177,Immediate Action,125.0,125.0,0.0,True
177,Staged Learning,-14.0,125.0,139.0,True
177,Delay Without Learning,20.0,125.0,105.0,True
177,Conservative Baseline,73.0,125.0,52.0,False
178,Immediate Action,125.0,125.0,0.0,True
178,Staged Learning,-14.0,125.0,139.0,True
178,Delay Without Learning,20.0,125.0,105.0,True
178,Conservative Baseline,73.0,125.0,52.0,False
179,Immediate Action,125.0,125.0,0.0,True
179,Staged Learning,-14.0,125.0,139.0,True
179,Delay Without Learning,95.0,125.0,30.0,False
179,Conservative Baseline,73.0,125.0,52.0,False
180,Immediate Action,125.0,151.0,26.0,True
180,Staged Learning,151.0,151.0,0.0,False
180,Delay Without Learning,95.0,151.0,56.0,False
180,Conservative Baseline,73.0,151.0,78.0,False
181,Immediate Action,-35.0,95.0,130.0,True
181,Staged Learning,-14.0,95.0,109.0,True
181,Delay Without Learning,95.0,95.0,0.0,False
181,Conservative Baseline,73.0,95.0,22.0,False
182,Immediate Action,-35.0,95.0,130.0,True
182,Staged Learning,-14.0,95.0,109.0,True
182,Delay Without Learning,95.0,95.0,0.0,False
182,Conservative Baseline,73.0,95.0,22.0,False
183,Immediate Action,-35.0,95.0,130.0,True
183,Staged Learning,-14.0,95.0,109.0,True
183,Delay Without Learning,95.0,95.0,0.0,False
183,Conservative Baseline,73.0,95.0,22.0,False
184,Immediate Action,125.0,151.0,26.0,True
184,Staged Learning,151.0,151.0,0.0,False
184,Delay Without Learning,20.0,151.0,131.0,True
184,Conservative Baseline,73.0,151.0,78.0,False
185,Immediate Action,125.0,151.0,26.0,True
185,Staged Learning,151.0,151.0,0.0,False
185,Delay Without Learning,20.0,151.0,131.0,True
185,Conservative Baseline,73.0,151.0,78.0,False
186,Immediate Action,125.0,151.0,26.0,True
186,Staged Learning,151.0,151.0,0.0,False
186,Delay Without Learning,95.0,151.0,56.0,False
186,Conservative Baseline,73.0,151.0,78.0,False
187,Immediate Action,-35.0,151.0,186.0,True
187,Staged Learning,151.0,151.0,0.0,False
187,Delay Without Learning,95.0,151.0,56.0,False
187,Conservative Baseline,73.0,151.0,78.0,False
188,Immediate Action,125.0,151.0,26.0,True
188,Staged Learning,151.0,151.0,0.0,False
188,Delay Without Learning,95.0,151.0,56.0,False
188,Conservative Baseline,73.0,151.0,78.0,False
189,Immediate Action,125.0,151.0,26.0,True
189,Staged Learning,151.0,151.0,0.0,False
189,Delay Without Learning,20.0,151.0,131.0,True
189,Conservative Baseline,58.0,151.0,93.0,True
190,Immediate Action,125.0,151.0,26.0,True
190,Staged Learning,151.0,151.0,0.0,False
190,Delay Without Learning,95.0,151.0,56.0,False
190,Conservative Baseline,73.0,151.0,78.0,False
191,Immediate Action,125.0,151.0,26.0,True
191,Staged Learning,151.0,151.0,0.0,False
191,Delay Without Learning,20.0,151.0,131.0,True
191,Conservative Baseline,73.0,151.0,78.0,False
192,Immediate Action,125.0,151.0,26.0,True
192,Staged Learning,151.0,151.0,0.0,False
192,Delay Without Learning,20.0,151.0,131.0,True
192,Conservative Baseline,73.0,151.0,78.0,False
193,Immediate Action,125.0,125.0,0.0,True
193,Staged Learning,-14.0,125.0,139.0,True
193,Delay Without Learning,20.0,125.0,105.0,True
193,Conservative Baseline,73.0,125.0,52.0,False
194,Immediate Action,-35.0,151.0,186.0,True
194,Staged Learning,151.0,151.0,0.0,False
194,Delay Without Learning,95.0,151.0,56.0,False
194,Conservative Baseline,58.0,151.0,93.0,True
195,Immediate Action,125.0,151.0,26.0,True
195,Staged Learning,151.0,151.0,0.0,False
195,Delay Without Learning,95.0,151.0,56.0,False
195,Conservative Baseline,73.0,151.0,78.0,False
196,Immediate Action,-35.0,95.0,130.0,True
196,Staged Learning,-14.0,95.0,109.0,True
196,Delay Without Learning,95.0,95.0,0.0,False
196,Conservative Baseline,73.0,95.0,22.0,False
197,Immediate Action,125.0,125.0,0.0,True
197,Staged Learning,-14.0,125.0,139.0,True
197,Delay Without Learning,20.0,125.0,105.0,True
197,Conservative Baseline,73.0,125.0,52.0,False
198,Immediate Action,125.0,151.0,26.0,True
198,Staged Learning,151.0,151.0,0.0,False
198,Delay Without Learning,95.0,151.0,56.0,False
198,Conservative Baseline,73.0,151.0,78.0,False
199,Immediate Action,-35.0,151.0,186.0,True
199,Staged Learning,151.0,151.0,0.0,False
199,Delay Without Learning,95.0,151.0,56.0,False
199,Conservative Baseline,73.0,151.0,78.0,False
200,Immediate Action,-35.0,73.0,108.0,True
200,Staged Learning,-14.0,73.0,87.0,True
200,Delay Without Learning,20.0,73.0,53.0,True
200,Conservative Baseline,73.0,73.0,0.0,False
201,Immediate Action,-35.0,151.0,186.0,True
201,Staged Learning,151.0,151.0,0.0,False
201,Delay Without Learning,95.0,151.0,56.0,False
201,Conservative Baseline,58.0,151.0,93.0,True
202,Immediate Action,-35.0,151.0,186.0,True
202,Staged Learning,151.0,151.0,0.0,False
202,Delay Without Learning,20.0,151.0,131.0,True
202,Conservative Baseline,73.0,151.0,78.0,False
203,Immediate Action,-35.0,151.0,186.0,True
203,Staged Learning,151.0,151.0,0.0,False
203,Delay Without Learning,95.0,151.0,56.0,False
203,Conservative Baseline,73.0,151.0,78.0,False
204,Immediate Action,125.0,125.0,0.0,True
204,Staged Learning,-14.0,125.0,139.0,True
204,Delay Without Learning,95.0,125.0,30.0,False
204,Conservative Baseline,73.0,125.0,52.0,False
205,Immediate Action,125.0,151.0,26.0,True
205,Staged Learning,151.0,151.0,0.0,False
205,Delay Without Learning,95.0,151.0,56.0,False
205,Conservative Baseline,73.0,151.0,78.0,False
206,Immediate Action,125.0,125.0,0.0,True
206,Staged Learning,-14.0,125.0,139.0,True
206,Delay Without Learning,95.0,125.0,30.0,False
206,Conservative Baseline,73.0,125.0,52.0,False
207,Immediate Action,125.0,151.0,26.0,True
207,Staged Learning,151.0,151.0,0.0,False
207,Delay Without Learning,95.0,151.0,56.0,False
207,Conservative Baseline,58.0,151.0,93.0,True
208,Immediate Action,125.0,151.0,26.0,True
208,Staged Learning,151.0,151.0,0.0,False
208,Delay Without Learning,95.0,151.0,56.0,False
208,Conservative Baseline,73.0,151.0,78.0,False
209,Immediate Action,125.0,151.0,26.0,True
209,Staged Learning,151.0,151.0,0.0,False
209,Delay Without Learning,20.0,151.0,131.0,True
209,Conservative Baseline,73.0,151.0,78.0,False
210,Immediate Action,-35.0,95.0,130.0,True
210,Staged Learning,-14.0,95.0,109.0,True
210,Delay Without Learning,95.0,95.0,0.0,False
210,Conservative Baseline,58.0,95.0,37.0,True
211,Immediate Action,125.0,125.0,0.0,True
211,Staged Learning,-14.0,125.0,139.0,True
211,Delay Without Learning,95.0,125.0,30.0,False
211,Conservative Baseline,73.0,125.0,52.0,False
212,Immediate Action,-35.0,151.0,186.0,True
212,Staged Learning,151.0,151.0,0.0,False
212,Delay Without Learning,20.0,151.0,131.0,True
212,Conservative Baseline,73.0,151.0,78.0,False
213,Immediate Action,125.0,151.0,26.0,True
213,Staged Learning,151.0,151.0,0.0,False
213,Delay Without Learning,95.0,151.0,56.0,False
213,Conservative Baseline,73.0,151.0,78.0,False
214,Immediate Action,125.0,125.0,0.0,True
214,Staged Learning,-14.0,125.0,139.0,True
214,Delay Without Learning,95.0,125.0,30.0,False
214,Conservative Baseline,73.0,125.0,52.0,False
215,Immediate Action,-35.0,73.0,108.0,True
215,Staged Learning,-14.0,73.0,87.0,True
215,Delay Without Learning,20.0,73.0,53.0,True
215,Conservative Baseline,73.0,73.0,0.0,False
216,Immediate Action,-35.0,73.0,108.0,True
216,Staged Learning,-14.0,73.0,87.0,True
216,Delay Without Learning,20.0,73.0,53.0,True
216,Conservative Baseline,73.0,73.0,0.0,False
217,Immediate Action,125.0,125.0,0.0,True
217,Staged Learning,-14.0,125.0,139.0,True
217,Delay Without Learning,95.0,125.0,30.0,False
217,Conservative Baseline,73.0,125.0,52.0,False
218,Immediate Action,-35.0,151.0,186.0,True
218,Staged Learning,151.0,151.0,0.0,False
218,Delay Without Learning,20.0,151.0,131.0,True
218,Conservative Baseline,73.0,151.0,78.0,False
219,Immediate Action,125.0,151.0,26.0,True
219,Staged Learning,151.0,151.0,0.0,False
219,Delay Without Learning,20.0,151.0,131.0,True
219,Conservative Baseline,73.0,151.0,78.0,False
220,Immediate Action,125.0,125.0,0.0,True
220,Staged Learning,-14.0,125.0,139.0,True
220,Delay Without Learning,95.0,125.0,30.0,False
220,Conservative Baseline,73.0,125.0,52.0,False
221,Immediate Action,-35.0,151.0,186.0,True
221,Staged Learning,151.0,151.0,0.0,False
221,Delay Without Learning,95.0,151.0,56.0,False
221,Conservative Baseline,73.0,151.0,78.0,False
222,Immediate Action,125.0,151.0,26.0,True
222,Staged Learning,151.0,151.0,0.0,False
222,Delay Without Learning,95.0,151.0,56.0,False
222,Conservative Baseline,73.0,151.0,78.0,False
223,Immediate Action,125.0,125.0,0.0,True
223,Staged Learning,-14.0,125.0,139.0,True
223,Delay Without Learning,95.0,125.0,30.0,False
223,Conservative Baseline,73.0,125.0,52.0,False
224,Immediate Action,-35.0,95.0,130.0,True
224,Staged Learning,-14.0,95.0,109.0,True
224,Delay Without Learning,95.0,95.0,0.0,False
224,Conservative Baseline,73.0,95.0,22.0,False
225,Immediate Action,125.0,151.0,26.0,True
225,Staged Learning,151.0,151.0,0.0,False
225,Delay Without Learning,20.0,151.0,131.0,True
225,Conservative Baseline,73.0,151.0,78.0,False
226,Immediate Action,-35.0,151.0,186.0,True
226,Staged Learning,151.0,151.0,0.0,False
226,Delay Without Learning,20.0,151.0,131.0,True
226,Conservative Baseline,73.0,151.0,78.0,False
227,Immediate Action,125.0,125.0,0.0,True
227,Staged Learning,-14.0,125.0,139.0,True
227,Delay Without Learning,95.0,125.0,30.0,False
227,Conservative Baseline,73.0,125.0,52.0,False
228,Immediate Action,-35.0,151.0,186.0,True
228,Staged Learning,151.0,151.0,0.0,False
228,Delay Without Learning,20.0,151.0,131.0,True
228,Conservative Baseline,73.0,151.0,78.0,False
229,Immediate Action,125.0,125.0,0.0,True
229,Staged Learning,-14.0,125.0,139.0,True
229,Delay Without Learning,20.0,125.0,105.0,True
229,Conservative Baseline,58.0,125.0,67.0,True
230,Immediate Action,-35.0,151.0,186.0,True
230,Staged Learning,151.0,151.0,0.0,False
230,Delay Without Learning,95.0,151.0,56.0,False
230,Conservative Baseline,73.0,151.0,78.0,False
231,Immediate Action,125.0,151.0,26.0,True
231,Staged Learning,151.0,151.0,0.0,False
231,Delay Without Learning,20.0,151.0,131.0,True
231,Conservative Baseline,73.0,151.0,78.0,False
232,Immediate Action,125.0,125.0,0.0,True
232,Staged Learning,-14.0,125.0,139.0,True
232,Delay Without Learning,95.0,125.0,30.0,False
232,Conservative Baseline,73.0,125.0,52.0,False
233,Immediate Action,-35.0,151.0,186.0,True
233,Staged Learning,151.0,151.0,0.0,False
233,Delay Without Learning,20.0,151.0,131.0,True
233,Conservative Baseline,58.0,151.0,93.0,True
234,Immediate Action,-35.0,151.0,186.0,True
234,Staged Learning,151.0,151.0,0.0,False
234,Delay Without Learning,95.0,151.0,56.0,False
234,Conservative Baseline,73.0,151.0,78.0,False
235,Immediate Action,125.0,151.0,26.0,True
235,Staged Learning,151.0,151.0,0.0,False
235,Delay Without Learning,95.0,151.0,56.0,False
235,Conservative Baseline,73.0,151.0,78.0,False
236,Immediate Action,125.0,151.0,26.0,True
236,Staged Learning,151.0,151.0,0.0,False
236,Delay Without Learning,95.0,151.0,56.0,False
236,Conservative Baseline,58.0,151.0,93.0,True
237,Immediate Action,-35.0,151.0,186.0,True
237,Staged Learning,151.0,151.0,0.0,False
237,Delay Without Learning,95.0,151.0,56.0,False
237,Conservative Baseline,73.0,151.0,78.0,False
238,Immediate Action,125.0,125.0,0.0,True
238,Staged Learning,-14.0,125.0,139.0,True
238,Delay Without Learning,20.0,125.0,105.0,True
238,Conservative Baseline,73.0,125.0,52.0,False
239,Immediate Action,-35.0,151.0,186.0,True
239,Staged Learning,151.0,151.0,0.0,False
239,Delay Without Learning,95.0,151.0,56.0,False
239,Conservative Baseline,73.0,151.0,78.0,False
240,Immediate Action,-35.0,95.0,130.0,True
240,Staged Learning,-14.0,95.0,109.0,True
240,Delay Without Learning,95.0,95.0,0.0,False
240,Conservative Baseline,73.0,95.0,22.0,False
241,Immediate Action,125.0,151.0,26.0,True
241,Staged Learning,151.0,151.0,0.0,False
241,Delay Without Learning,20.0,151.0,131.0,True
241,Conservative Baseline,73.0,151.0,78.0,False
242,Immediate Action,-35.0,95.0,130.0,True
242,Staged Learning,-14.0,95.0,109.0,True
242,Delay Without Learning,95.0,95.0,0.0,False
242,Conservative Baseline,73.0,95.0,22.0,False
243,Immediate Action,125.0,151.0,26.0,True
243,Staged Learning,151.0,151.0,0.0,False
243,Delay Without Learning,95.0,151.0,56.0,False
243,Conservative Baseline,73.0,151.0,78.0,False
244,Immediate Action,-35.0,73.0,108.0,True
244,Staged Learning,-14.0,73.0,87.0,True
244,Delay Without Learning,20.0,73.0,53.0,True
244,Conservative Baseline,73.0,73.0,0.0,False
245,Immediate Action,125.0,151.0,26.0,True
245,Staged Learning,151.0,151.0,0.0,False
245,Delay Without Learning,95.0,151.0,56.0,False
