"case_id","domain","prior","likelihood_if_true","likelihood_if_false","anchor","anchor_weight","confidence_noise","evidence_quality","posterior","anchor_adjusted_judgment","forecast_probability","confidence","outcome","brier_score","absolute_error","confidence_gap","anchor_distortion","probability_bin","confidence_flag","review_flag"
90,"Public Policy",0.661124832630158,0.550372459739447,0.0768258089898154,0.694251121208072,0.30063602887094,0.0140668075348013,"high",0.933227985781383,0.861382930224035,0.853063623922777,0.867130431457578,1,0.0215902986147071,0.146936376077223,0.0140668075348013,0.0718450555573489,"[0.8,0.9)","approximately calibrated","acceptable"
91,"Infrastructure",0.646658683714923,0.859564053406939,0.272029228811152,0.316492272354662,0.27614170787856,0.0166339839428563,"medium",0.852569764125578,0.704536409992703,0.750729179059706,0.767363163002563,1,0.0621359421722479,0.249270820940294,0.0166339839428563,0.148033354132875,"[0.7,0.8)","approximately calibrated","acceptable"
92,"Healthcare",0.658875026451424,0.778183383098803,0.347363715677056,0.881482991203666,0.386225699912757,0.071456221270576,"high",0.812277127359451,0.83900621056075,0.793642044149509,0.865098265420085,1,0.0425836059427933,0.206357955850491,0.071456221270576,0.0267290832012989,"[0.7,0.8)","approximately calibrated","acceptable"
93,"Healthcare",0.336113153046463,0.668836358515546,0.453131438419223,0.611578867025673,0.286679035145789,0.015888793332661,"low",0.427684003787491,0.48040280574888,0.477809403001932,0.493698196334593,1,0.272683019593199,0.522190596998068,0.015888793332661,0.0527188019613891,"[0.4,0.5)","approximately calibrated","review"
94,"Financial Risk",0.124312440657523,0.518862320971675,0.130236804299057,0.129074133560061,0.422435328830034,-0.254502605176714,"low",0.361253652055892,0.263172820812507,0.0526244155315403,0.01,0,0.00276932911003622,0.0526244155315403,-0.0426244155315403,0.0980808312433852,"[0,0.1)","approximately calibrated","acceptable"
95,"AI Governance",0.599299894587602,0.460503643308766,0.250859644706361,0.545012757182121,0.298443415015936,0.00157465557633891,"medium",0.73301545626195,0.676907288716353,0.749389926290731,0.75096458186707,1,0.0628054090445654,0.250610073709269,0.00157465557633896,0.0561081675455973,"[0.7,0.8)","approximately calibrated","acceptable"
96,"AI Governance",0.112009033295326,0.804145598597825,0.0609928654506803,0.690658751130104,0.317799822427332,-0.111533712376542,"medium",0.624487932999901,0.645517007251551,0.705884839857384,0.594351127480842,1,0.0865037274257168,0.294115160142616,-0.111533712376542,0.0210290742516499,"[0.7,0.8)","underconfident","acceptable"
97,"Organizational Strategy",0.575543534576427,0.498428884823807,0.0550906653748825,0.12652583271265,0.495827334187925,-0.074658870813919,"medium",0.924630119738466,0.528908198698501,0.547496332389788,0.472837461575869,1,0.204759569200693,0.452503667610212,-0.074658870813919,0.395721921039965,"[0.5,0.6)","approximately calibrated","review"
98,"Financial Risk",0.310695470336359,0.492101578088477,0.487800575664733,0.167379701137543,0.51763902977109,-0.130323270517494,"high",0.312578622156839,0.237417993556601,0.230478184238687,0.100154913721193,0,0.053120193409962,0.230478184238687,-0.130323270517494,0.0751606286002374,"[0.2,0.3)","underconfident","acceptable"
99,"Organizational Strategy",0.382941931989044,0.547826589946635,0.424921215872746,0.149323690496385,0.43784866342321,0.0295278111287563,"medium",0.444473778043185,0.315242706701575,0.38694775047034,0.416475561599096,0,0.149728561594056,0.38694775047034,0.0295278111287564,0.12923107134161,"[0.3,0.4)","approximately calibrated","acceptable"
100,"Infrastructure",0.791098281918094,0.942666932521388,0.064352890336886,0.38212918061763,0.467519658338279,0.182852510802385,"low",0.982292302436847,0.701704244776692,0.775788649885563,0.958641160687948,1,0.0502707295201386,0.224211350114437,0.182852510802385,0.280588057660155,"[0.7,0.8)","overconfident","review"
101,"AI Governance",0.602997701184358,0.782521362695843,0.217479083396029,0.129100832343102,0.482365178875625,0.0389235895665422,"high",0.845324324136428,0.499843051402615,0.464712126900115,0.503635716466658,1,0.286533107087798,0.535287873099885,0.0389235895665422,0.345481272733813,"[0.4,0.5)","approximately calibrated","review"
102,"Public Policy",0.632510657298844,0.944107118342072,0.571587273979094,0.457015304081142,0.449636197648942,0.154572177656207,"medium",0.739779958441479,0.612638734425379,0.788982004129961,0.943554181786169,1,0.0445285945810077,0.211017995870039,0.154572177656207,0.127141224016099,"[0.7,0.8)","overconfident","review"
103,"Infrastructure",0.63219519817736,0.643942397367209,0.205715180840343,0.83711569160223,0.397381427232176,-0.018570321818565,"medium",0.843269987732434,0.840824384752604,0.796508097905759,0.777937776087194,0,0.63442515002945,0.796508097905759,-0.018570321818565,0.00244560297982988,"[0.7,0.8)","approximately calibrated","review"
104,"Public Policy",0.255692485382315,0.856966289156117,0.247286641167011,0.582197971083224,0.309204743336886,-0.0429956045307108,"medium",0.543482790947424,0.555453708284555,0.48380659518348,0.44081099065277,0,0.234068821543032,0.48380659518348,-0.0429956045307108,0.0119709173371313,"[0.4,0.5)","approximately calibrated","acceptable"
105,"Public Policy",0.394755933843553,0.584742955095135,0.325833173620049,0.685458949580789,0.304598766285926,0.0628881522700439,"high",0.539274609572732,0.583802179189508,0.596872997410714,0.659761149680758,1,0.162511380216622,0.403127002589286,0.0628881522700439,0.0445275696167765,"[0.5,0.6)","approximately calibrated","acceptable"
106,"AI Governance",0.519757751442958,0.688746062503196,0.195918519305997,0.38050184417516,0.503817753959447,-0.100189832817985,"medium",0.791871914363353,0.584616369554997,0.603327127531861,0.503137294713877,1,0.157349367752124,0.396672872468139,-0.100189832817985,0.207255544808356,"[0.6,0.7)","underconfident","review"
107,"Organizational Strategy",0.757176614655182,0.549542948766611,0.550660207401961,0.107500181905925,0.179070142377168,-0.105933196386769,"medium",0.756802998683103,0.640532250836918,0.651139685268456,0.545206488881687,0,0.423982889731504,0.651139685268456,-0.105933196386769,0.116270747846185,"[0.6,0.7)","underconfident","review"
108,"Financial Risk",0.537902080679778,0.823061880702153,0.149316672142595,0.700875741057098,0.408512457739562,-0.237458653865651,"medium",0.865164219663092,0.798050329489464,0.698012762528465,0.460554108662815,1,0.0911962915956891,0.301987237471535,-0.237458653865651,0.0671138901736279,"[0.6,0.7)","underconfident","review"
109,"Public Policy",0.786971762231551,0.730537436367013,0.388898631138727,0.643809090182185,0.167651888355613,-0.178057454171257,"low",0.874047447684924,0.835447552277695,0.846516836846287,0.66845938267503,1,0.0235570813716692,0.153483163153713,-0.178057454171257,0.0385998954072289,"[0.8,0.9)","underconfident","review"
110,"Healthcare",0.350565469285939,0.557915976899676,0.0763506403309293,0.368225256726146,0.256541528739035,-0.0353323337942854,"medium",0.797754306287665,0.687562267275328,0.714676756967623,0.679344423173338,1,0.0814093530145129,0.285323243032377,-0.0353323337942855,0.110192039012337,"[0.7,0.8)","approximately calibrated","acceptable"
111,"AI Governance",0.275571073815227,0.548632319597527,0.490025512024295,0.520358382537961,0.541139580961317,0.00997153027915968,"high",0.298685124090825,0.418641298277238,0.485953375967066,0.495924906246226,0,0.236150683613788,0.485953375967066,0.0099715302791597,0.119956174186413,"[0.4,0.5)","approximately calibrated","acceptable"
112,"Organizational Strategy",0.62986589099979,0.47884749637451,0.413875458971597,0.562605840526521,0.351755459140986,-0.027999778614339,"medium",0.6631712454841,0.627796815289548,0.573094180623898,0.545094402009559,0,0.328436939864977,0.573094180623898,-0.027999778614339,0.0353744301945523,"[0.5,0.6)","approximately calibrated","review"
113,"Public Policy",0.248222276100423,0.622672091051936,0.454440585151315,0.419099891744554,0.350632134731859,-0.152279944201668,"low",0.311489868900386,0.349221400928781,0.438017521386735,0.285737577185067,1,0.315824306268309,0.561982478613265,-0.152279944201668,0.0377315320283947,"[0.4,0.5)","underconfident","review"
114,"AI Governance",0.421391553203575,0.761025907401927,0.0739292329992168,0.76933831833303,0.346985874976963,-0.0923235473572008,"low",0.882310635754175,0.843110837345624,0.740100221122447,0.647776673765246,0,0.547748337305495,0.740100221122447,-0.0923235473572008,0.0391997984085513,"[0.7,0.8)","approximately calibrated","review"
115,"Organizational Strategy",0.6160837650951,0.536807313375175,0.347254249732941,0.282624284550548,0.434661429002881,-0.0631346779499416,"high",0.712701418426074,0.525763476834274,0.534824034725226,0.471689356775284,1,0.216388678669318,0.465175965274774,-0.0631346779499416,0.1869379415918,"[0.5,0.6)","approximately calibrated","review"
116,"AI Governance",0.598598189409822,0.452948142588139,0.394070165825542,0.768024673685431,0.167812332976609,0.0719521822555151,"low",0.631550974936813,0.654452944713766,0.539121518095037,0.611073700350552,1,0.212408975083024,0.460878481904963,0.071952182255515,0.0229019697769526,"[0.5,0.6)","approximately calibrated","acceptable"
117,"Public Policy",0.219015164342709,0.491264948784374,0.461910530482419,0.181772821396589,0.452525468543172,0.0252831999261343,"medium",0.229736018583318,0.208031450303565,0.0681988177807276,0.093482017706862,0,0.00465107874668889,0.0681988177807276,0.0252831999261343,0.021704568279753,"[0,0.1)","approximately calibrated","acceptable"
118,"Healthcare",0.643443785891868,0.545003230613656,0.132244656886905,0.562302851676941,0.344040955044329,-0.0661589820130383,"high",0.881475843942372,0.771667262859017,0.702460206837783,0.636301224824745,1,0.088529928515015,0.297539793162217,-0.0661589820130383,0.109808581083355,"[0.7,0.8)","approximately calibrated","acceptable"
119,"Financial Risk",0.331453496539034,0.86512890974991,0.294747353100684,0.744663185998797,0.520382576994598,-0.129165643480569,"high",0.592700765479513,0.671779361475675,0.697796308243102,0.568630664762533,1,0.0913270713114984,0.302203691756898,-0.129165643480569,0.0790785959961618,"[0.6,0.7)","underconfident","acceptable"
120,"Healthcare",0.351366935311817,0.648774285963736,0.434610469848849,0.728046585060656,0.339701402746141,-0.0133145696070364,"medium",0.447098389885695,0.542536885885626,0.547864814779109,0.534550245172073,0,0.300155855272948,0.547864814779109,-0.0133145696070365,0.0954384959999308,"[0.5,0.6)","approximately calibrated","review"
121,"Healthcare",0.687524751133751,0.49691814747639,0.108176491293125,0.325593429990113,0.444714482408017,-0.142111353751438,"high",0.909967143387293,0.650087689901016,0.661644433917536,0.519533080166097,1,0.114484489098985,0.338355566082464,-0.142111353751438,0.259879453486278,"[0.6,0.7)","underconfident","review"
122,"Public Policy",0.360693543392699,0.894923422532156,0.474548555270303,0.79898490998894,0.438936408422887,-0.053350721217557,"medium",0.515499775025924,0.639931722007868,0.495715496601525,0.442364775383968,0,0.245733853570896,0.495715496601525,-0.053350721217557,0.124431946981944,"[0.4,0.5)","approximately calibrated","acceptable"
123,"Financial Risk",0.298033919711597,0.714554267050698,0.399768612848129,0.457909132353961,0.354207610618323,-0.0246372055668807,"medium",0.431458066791956,0.440827235522983,0.430652426679549,0.406015221112668,0,0.185461512604984,0.430652426679549,-0.0246372055668806,0.00936916873102656,"[0.4,0.5)","approximately calibrated","acceptable"
124,"Public Policy",0.280677087751683,0.862938936846331,0.375766695931088,0.373596055805683,0.308002235274762,0.0978020332227737,"medium",0.472594981215694,0.442103090899611,0.448961650095505,0.546763683318279,0,0.201566563256479,0.448961650095505,0.0978020332227736,0.0304918903160828,"[0.4,0.5)","approximately calibrated","acceptable"
125,"AI Governance",0.100728227782529,0.592477193032391,0.0562528625130653,0.677072338573635,0.458488590270281,0.0716689810111591,"medium",0.541230223680839,0.60351228343737,0.719094384227976,0.790763365239135,0,0.517096733428212,0.719094384227976,0.071668981011159,0.0622820597565313,"[0.7,0.8)","approximately calibrated","review"
126,"Public Policy",0.585345376112964,0.839089054428041,0.0609981638030149,0.217358368448913,0.208166399318725,0.0163124050430322,"medium",0.951024944721111,0.798300215238031,0.749473004232338,0.76578540927537,1,0.06276377560837,0.250526995767662,0.0163124050430321,0.15272472948308,"[0.7,0.8)","approximately calibrated","review"
127,"Financial Risk",0.655020525364671,0.522462509386241,0.139108383120038,0.662940135970712,0.404327319562435,-0.0172798729783681,"low",0.877017137307619,0.790459957177103,0.886502343977063,0.869222470998695,0,0.785886405876827,0.886502343977063,-0.0172798729783681,0.0865571801305155,"[0.8,0.9)","approximately calibrated","review"
128,"Public Policy",0.565982041002717,0.563538441131823,0.0875751934130676,0.245600285753608,0.337225919961929,-0.039040505754831,"medium",0.893520253315052,0.67502484619244,0.673021023494339,0.633980517739508,1,0.10691525107669,0.326978976505661,-0.039040505754831,0.218495407122611,"[0.6,0.7)","approximately calibrated","review"
129,"Organizational Strategy",0.12197893654462,0.751151665626094,0.311943255295046,0.377606691978872,0.255914998333901,0.0481641850968162,"high",0.250671168621282,0.283155872869852,0.311053956184585,0.359218141281402,0,0.0967545636580819,0.311053956184585,0.0481641850968162,0.0324847042485705,"[0.3,0.4)","approximately calibrated","acceptable"
130,"Organizational Strategy",0.486009345718194,0.896153974160552,0.590770809096284,0.458841494470835,0.226549971383065,-0.111528017081888,"medium",0.589211537708688,0.559676208143944,0.57126118061357,0.459733163531682,0,0.32633933647601,0.57126118061357,-0.111528017081888,0.0295353295647446,"[0.5,0.6)","underconfident","review"
131,"Organizational Strategy",0.147584805639926,0.772737914160825,0.289877777628135,0.335510727576911,0.482437047362328,-0.0283330936889158,"medium",0.315789406702139,0.325303702515049,0.336215593943043,0.307882500254127,0,0.113040925610473,0.336215593943043,-0.0283330936889157,0.00951429581291019,"[0.3,0.4)","approximately calibrated","acceptable"
132,"Financial Risk",0.288121397406794,0.666324831126258,0.571425672760233,0.830007189139724,0.215309452451766,0.0984839662353977,"medium",0.320629013397502,0.430302949507439,0.418746914036414,0.517230880271811,0,0.17534897801502,0.418746914036414,0.0984839662353977,0.109673936109937,"[0.4,0.5)","approximately calibrated","acceptable"
133,"Organizational Strategy",0.0809798467135988,0.898502297513187,0.235410879284609,0.581885058991611,0.376123258285224,-0.0650724662412014,"medium",0.251672725364337,0.375873264214195,0.382031523915695,0.316959057674493,1,0.381885037433959,0.617968476084305,-0.0650724662412014,0.124200538849858,"[0.3,0.4)","approximately calibrated","review"
134,"AI Governance",0.624016047993209,0.922783980192617,0.320777795847971,0.435342787951231,0.382139055617154,-0.1221337745324,"high",0.826822954059894,0.677223093090283,0.679798659097648,0.557664884565248,1,0.102528898715664,0.320201340902352,-0.1221337745324,0.149599860969611,"[0.6,0.7)","underconfident","acceptable"
135,"Public Policy",0.69375187514117,0.763747303909622,0.511212597659323,0.19547419808805,0.344462853483856,7.30523215245352e-05,"high",0.771917480625625,0.573354182651132,0.568207257639623,0.568280309961148,1,0.186444972355095,0.431792742360377,7.30523215245471e-05,0.198563297974494,"[0.5,0.6)","approximately calibrated","review"
